t_s,R75,R77,R78,R80,R81,R83,R92,R98,R102,R103,R104,R105,R106,R116,R117,R118,R119,R120,R121,R122,R123,R75n,R77n,R78n,R80n,R81n,R83n,R92n,R98n,R102n,R103n,R104n,R105n,R106n,R116n,R117n,R118n,R119n,R120n,R121n,R122n,R123n
7655,-0.0906639099121094,-0.000351905822753906,-0.0355863571166992,-0.0751171112060547,-0.0918359756469727,-0.122852325439453,-0.078242301940918,-0.10621166229248,-0.0677738189697266,-0.0341796875,-0.0919923782348633,-0.108320236206055,-0.110507965087891,-0.078242301940918,-0.13136768341064498,-0.125430107116699,-0.111133575439453,-0.0816020965576172,-0.1142578125,-0.143477439880371,-0.159805297851562,0.000391006469726562,0.00164031982421875,0.00492191314697266,-0.0014839172363281198,7.82012939453125e-05,-0.0385160446166992,-0.000234603881835938,-0.0154695510864258,0.000468254089355469,-0.0014057159423828101,0.000781059265136719,-0.000781059265136719,-0.000468254089355469,-0.0017967224121093802,-0.000624656677246094,-0.000624656677246094,0.000546455383300781,0.000624656677246094,0.00164127349853516,0.000702857971191406,-0.00382804870605469
7660,-0.0906639099121094,-0.000117301940917969,-0.0357427597045898,-0.0751171112060547,-0.0918359756469727,-0.122695922851562,-0.078242301940918,-0.10605525970459,-0.0677738189697266,-0.0341796875,-0.0919923782348633,-0.108320236206055,-0.11058616638183599,-0.078242301940918,-0.13144588470458998,-0.125430107116699,-0.111133575439453,-0.0816020965576172,-0.1142578125,-0.143477439880371,-0.159805297851562,0.000391006469726562,0.0018749237060546899,0.00476551055908203,-0.0014839172363281198,7.82012939453125e-05,-0.0383596420288086,-0.000234603881835938,-0.015313148498535201,0.000468254089355469,-0.0014057159423828101,0.000781059265136719,-0.000781059265136719,-0.000546455383300781,-0.0017967224121093802,-0.000702857971191406,-0.000624656677246094,0.000546455383300781,0.000624656677246094,0.00164127349853516,0.000702857971191406,-0.00382804870605469
7665,-0.0906639099121094,0.000195503234863281,-0.0344142913818359,-0.0751171112060547,-0.0918359756469727,-0.122539520263672,-0.078242301940918,-0.105977058410645,-0.0677738189697266,-0.0341796875,-0.0919923782348633,-0.108320236206055,-0.110507965087891,-0.0781641006469727,-0.13136768341064498,-0.125430107116699,-0.111133575439453,-0.0816020965576172,-0.1142578125,-0.143477439880371,-0.159805297851562,0.000391006469726562,0.00218772888183594,0.00609397888183594,-0.0014839172363281198,7.82012939453125e-05,-0.038203239440917997,-0.000234603881835938,-0.015234947204589799,0.000468254089355469,-0.0014057159423828101,0.000781059265136719,-0.000781059265136719,-0.000468254089355469,-0.0017185211181640601,-0.000624656677246094,-0.000624656677246094,0.000546455383300781,0.000624656677246094,0.00164127349853516,0.000702857971191406,-0.00382804870605469
7670,-0.0906639099121094,-0.000195503234863281,-0.0354299545288086,-0.0751171112060547,-0.091914176940918,-0.122383117675781,-0.078242301940918,-0.10589885711669901,-0.0677738189697266,-0.0341796875,-0.0919923782348633,-0.108320236206055,-0.110507965087891,-0.0781641006469727,-0.13136768341064498,-0.125430107116699,-0.111133575439453,-0.0816020965576172,-0.114336013793945,-0.143477439880371,-0.159805297851562,0.000391006469726562,0.0017967224121093802,0.00507831573486328,-0.0014839172363281198,-0.0,-0.0380468368530273,-0.000234603881835938,-0.0151567459106445,0.000468254089355469,-0.0014057159423828101,0.000781059265136719,-0.000781059265136719,-0.000468254089355469,-0.0017185211181640601,-0.000624656677246094,-0.000624656677246094,0.000546455383300781,0.000624656677246094,0.00156307220458984,0.000702857971191406,-0.00382804870605469
7675,-0.0907421112060547,-0.000117301940917969,-0.0354299545288086,-0.0751171112060547,-0.091914176940918,-0.122226715087891,-0.078242301940918,-0.10574245452880901,-0.0677738189697266,-0.0341796875,-0.0919923782348633,-0.108320236206055,-0.110507965087891,-0.0781641006469727,-0.13144588470458998,-0.125430107116699,-0.111133575439453,-0.0816020965576172,-0.114336013793945,-0.143477439880371,-0.159727096557617,0.00031280517578125,0.0018749237060546899,0.00507831573486328,-0.0014839172363281198,-0.0,-0.0378904342651367,-0.000234603881835938,-0.0150003433227539,0.000468254089355469,-0.0014057159423828101,0.000781059265136719,-0.000781059265136719,-0.000468254089355469,-0.0017185211181640601,-0.000702857971191406,-0.000624656677246094,0.000546455383300781,0.000624656677246094,0.00156307220458984,0.000702857971191406,-0.0037498474121093798
7680,-0.0907421112060547,-0.000117301940917969,-0.0355081558227539,-0.0750389099121094,-0.091914176940918,-0.1220703125,-0.078242301940918,-0.105664253234863,-0.0677738189697266,-0.0341796875,-0.0920705795288086,-0.108320236206055,-0.110507965087891,-0.0781641006469727,-0.13144588470458998,-0.125430107116699,-0.111133575439453,-0.0816802978515625,-0.114336013793945,-0.143477439880371,-0.159727096557617,0.00031280517578125,0.0018749237060546899,0.00500011444091797,-0.0014057159423828101,-0.0,-0.0377340316772461,-0.000234603881835938,-0.0149221420288086,0.000468254089355469,-0.0014057159423828101,0.000702857971191406,-0.000781059265136719,-0.000468254089355469,-0.0017185211181640601,-0.000702857971191406,-0.000624656677246094,0.000546455383300781,0.000546455383300781,0.00156307220458984,0.000702857971191406,-0.0037498474121093798
7685,-0.0907421112060547,-0.000117301940917969,-0.0355863571166992,-0.0750389099121094,-0.091914176940918,-0.12191486358642599,-0.078242301940918,-0.105586051940918,-0.0677738189697266,-0.0341796875,-0.0920705795288086,-0.108320236206055,-0.110507965087891,-0.0781641006469727,-0.13144588470458998,-0.125430107116699,-0.111133575439453,-0.0816802978515625,-0.114336013793945,-0.143477439880371,-0.159727096557617,0.00031280517578125,0.0018749237060546899,0.00492191314697266,-0.0014057159423828101,-0.0,-0.0375785827636719,-0.000234603881835938,-0.0148439407348633,0.000468254089355469,-0.0014057159423828101,0.000702857971191406,-0.000781059265136719,-0.000468254089355469,-0.0017185211181640601,-0.000702857971191406,-0.000624656677246094,0.000546455383300781,0.000546455383300781,0.00156307220458984,0.000702857971191406,-0.0037498474121093798
7690,-0.0907421112060547,-0.000507354736328125,-0.0355081558227539,-0.0750389099121094,-0.091914176940918,-0.121758460998535,-0.078242301940918,-0.105429649353027,-0.0677738189697266,-0.0341014862060547,-0.0920705795288086,-0.10824298858642599,-0.110507965087891,-0.0781641006469727,-0.13136768341064498,-0.125430107116699,-0.111133575439453,-0.0816802978515625,-0.114336013793945,-0.143477439880371,-0.15964889526367199,0.00031280517578125,0.00148487091064453,0.00500011444091797,-0.0014057159423828101,-0.0,-0.0374221801757812,-0.000234603881835938,-0.014687538146972701,0.000468254089355469,-0.0013275146484375,0.000702857971191406,-0.000703811645507812,-0.000468254089355469,-0.0017185211181640601,-0.000624656677246094,-0.000624656677246094,0.000546455383300781,0.000546455383300781,0.00156307220458984,0.000702857971191406,-0.00367164611816406
7695,-0.0907421112060547,-0.000273704528808594,-0.0360546112060547,-0.0750389099121094,-0.091914176940918,-0.121602058410645,-0.078242301940918,-0.105351448059082,-0.0677738189697266,-0.0341014862060547,-0.0920705795288086,-0.10824298858642599,-0.110507965087891,-0.0781641006469727,-0.13136768341064498,-0.125430107116699,-0.111133575439453,-0.0816802978515625,-0.114336013793945,-0.143477439880371,-0.15964889526367199,0.00031280517578125,0.0017185211181640601,0.00445365905761719,-0.0014057159423828101,-0.0,-0.0372657775878906,-0.000234603881835938,-0.014609336853027299,0.000468254089355469,-0.0013275146484375,0.000702857971191406,-0.000703811645507812,-0.000468254089355469,-0.0017185211181640601,-0.000624656677246094,-0.000624656677246094,0.000546455383300781,0.000546455383300781,0.00156307220458984,0.000702857971191406,-0.00367164611816406
7700,-0.0907421112060547,-0.000117301940917969,-0.0360546112060547,-0.0749607086181641,-0.091914176940918,-0.121445655822754,-0.078242301940918,-0.10519599914550799,-0.0677738189697266,-0.0341014862060547,-0.0920705795288086,-0.10824298858642599,-0.110507965087891,-0.0781641006469727,-0.13136768341064498,-0.125430107116699,-0.111133575439453,-0.0816802978515625,-0.114336013793945,-0.14355564117431602,-0.15964889526367199,0.00031280517578125,0.0018749237060546899,0.00445365905761719,-0.0013275146484375,-0.0,-0.037109375,-0.000234603881835938,-0.0144538879394531,0.000468254089355469,-0.0013275146484375,0.000702857971191406,-0.000703811645507812,-0.000468254089355469,-0.0017185211181640601,-0.000624656677246094,-0.000624656677246094,0.000546455383300781,0.000546455383300781,0.00156307220458984,0.000624656677246094,-0.00367164611816406
7705,-0.0907421112060547,-0.000117301940917969,-0.0358982086181641,-0.0749607086181641,-0.091914176940918,-0.121289253234863,-0.078242301940918,-0.10503959655761701,-0.0677738189697266,-0.0341014862060547,-0.0920705795288086,-0.10824298858642599,-0.110507965087891,-0.0781641006469727,-0.13136768341064498,-0.125430107116699,-0.111133575439453,-0.0816802978515625,-0.114336013793945,-0.14355564117431602,-0.15964889526367199,0.00031280517578125,0.0018749237060546899,0.00461006164550781,-0.0013275146484375,-0.0,-0.0369529724121094,-0.000234603881835938,-0.0142974853515625,0.000468254089355469,-0.0013275146484375,0.000702857971191406,-0.000703811645507812,-0.000468254089355469,-0.0017185211181640601,-0.000624656677246094,-0.000624656677246094,0.000546455383300781,0.000546455383300781,0.00156307220458984,0.000624656677246094,-0.00367164611816406
7710,-0.0908203125,-0.000273704528808594,-0.0359764099121094,-0.0749607086181641,-0.091914176940918,-0.121132850646973,-0.078242301940918,-0.104961395263672,-0.0677738189697266,-0.0341014862060547,-0.0920705795288086,-0.10824298858642599,-0.110507965087891,-0.0781641006469727,-0.13136768341064498,-0.125430107116699,-0.111133575439453,-0.0816802978515625,-0.114336013793945,-0.14355564117431602,-0.15957069396972698,0.000234603881835938,0.0017185211181640601,0.0045318603515625,-0.0013275146484375,-0.0,-0.0367965698242188,-0.000234603881835938,-0.0142192840576172,0.000468254089355469,-0.0013275146484375,0.000702857971191406,-0.000703811645507812,-0.000468254089355469,-0.0017185211181640601,-0.000624656677246094,-0.000624656677246094,0.000546455383300781,0.000546455383300781,0.00156307220458984,0.000624656677246094,-0.00359344482421875
7715,-0.0908203125,-0.000195503234863281,-0.0360546112060547,-0.0749607086181641,-0.091914176940918,-0.120977401733398,-0.078242301940918,-0.104804992675781,-0.0677738189697266,-0.0341014862060547,-0.0920705795288086,-0.10824298858642599,-0.110507965087891,-0.0781641006469727,-0.13136768341064498,-0.125430107116699,-0.111133575439453,-0.0816802978515625,-0.114336013793945,-0.14355564117431602,-0.15957069396972698,0.000234603881835938,0.0017967224121093802,0.00445365905761719,-0.0013275146484375,-0.0,-0.036641120910644503,-0.000234603881835938,-0.0140628814697266,0.000468254089355469,-0.0013275146484375,0.000702857971191406,-0.000703811645507812,-0.000468254089355469,-0.0017185211181640601,-0.000624656677246094,-0.000624656677246094,0.000546455383300781,0.000546455383300781,0.00156307220458984,0.000624656677246094,-0.00359344482421875
7720,-0.0908203125,-0.000195503234863281,-0.0358982086181641,-0.0749607086181641,-0.091914176940918,-0.12082099914550799,-0.078242301940918,-0.104648590087891,-0.0677738189697266,-0.0341014862060547,-0.0920705795288086,-0.10824298858642599,-0.110507965087891,-0.0781641006469727,-0.13136768341064498,-0.125430107116699,-0.111133575439453,-0.0816802978515625,-0.114414215087891,-0.14355564117431602,-0.15957069396972698,0.000234603881835938,0.0017967224121093802,0.00461006164550781,-0.0013275146484375,-0.0,-0.0364847183227539,-0.000234603881835938,-0.0139064788818359,0.000468254089355469,-0.0013275146484375,0.000702857971191406,-0.000703811645507812,-0.000468254089355469,-0.0017185211181640601,-0.000624656677246094,-0.000624656677246094,0.000546455383300781,0.000546455383300781,0.00148487091064453,0.000624656677246094,-0.00359344482421875
7725,-0.0908203125,-0.000273704528808594,-0.0358982086181641,-0.0748834609985352,-0.091914176940918,-0.12066459655761701,-0.078242301940918,-0.104570388793945,-0.0677738189697266,-0.0341014862060547,-0.0920705795288086,-0.10824298858642599,-0.110507965087891,-0.0780858993530273,-0.13136768341064498,-0.125430107116699,-0.111133575439453,-0.0816802978515625,-0.114414215087891,-0.14355564117431602,-0.15957069396972698,0.000234603881835938,0.0017185211181640601,0.00461006164550781,-0.00125026702880859,-0.0,-0.0363283157348633,-0.000234603881835938,-0.0138282775878906,0.000468254089355469,-0.0013275146484375,0.000702857971191406,-0.000703811645507812,-0.000468254089355469,-0.00164031982421875,-0.000624656677246094,-0.000624656677246094,0.000546455383300781,0.000546455383300781,0.00148487091064453,0.000624656677246094,-0.00359344482421875
7730,-0.0908203125,-0.000507354736328125,-0.0358982086181641,-0.0748834609985352,-0.091914176940918,-0.120508193969727,-0.078242301940918,-0.104413986206055,-0.0677738189697266,-0.0340232849121094,-0.0920705795288086,-0.10824298858642599,-0.110507965087891,-0.0780858993530273,-0.13136768341064498,-0.125430107116699,-0.111133575439453,-0.0816802978515625,-0.114414215087891,-0.14355564117431602,-0.159492492675781,0.000234603881835938,0.00148487091064453,0.00461006164550781,-0.00125026702880859,-0.0,-0.0361719131469727,-0.000234603881835938,-0.013671875,0.000468254089355469,-0.0012493133544921899,0.000702857971191406,-0.000703811645507812,-0.000468254089355469,-0.00164031982421875,-0.000624656677246094,-0.000624656677246094,0.000546455383300781,0.000546455383300781,0.00148487091064453,0.000624656677246094,-0.00351524353027344
7735,-0.0908203125,-0.000273704528808594,-0.0360546112060547,-0.0748834609985352,-0.091914176940918,-0.12035179138183599,-0.078242301940918,-0.10433673858642599,-0.0677738189697266,-0.0340232849121094,-0.0920705795288086,-0.10824298858642599,-0.110429763793945,-0.0780858993530273,-0.13136768341064498,-0.12535190582275402,-0.111133575439453,-0.0816802978515625,-0.114414215087891,-0.14355564117431602,-0.159492492675781,0.000234603881835938,0.0017185211181640601,0.00445365905761719,-0.00125026702880859,-0.0,-0.036015510559082003,-0.000234603881835938,-0.0135946273803711,0.000468254089355469,-0.0012493133544921899,0.000702857971191406,-0.000703811645507812,-0.000390052795410156,-0.00164031982421875,-0.000624656677246094,-0.000546455383300781,0.000546455383300781,0.000546455383300781,0.00148487091064453,0.000624656677246094,-0.00351524353027344
7740,-0.0908203125,-0.000430107116699219,-0.0360546112060547,-0.0748834609985352,-0.091914176940918,-0.120273590087891,-0.078242301940918,-0.104180335998535,-0.0677738189697266,-0.0340232849121094,-0.0920705795288086,-0.10824298858642599,-0.110429763793945,-0.0780858993530273,-0.13136768341064498,-0.12535190582275402,-0.111133575439453,-0.0816802978515625,-0.114414215087891,-0.14355564117431602,-0.159492492675781,0.000234603881835938,0.0015621185302734399,0.00445365905761719,-0.00125026702880859,-0.0,-0.0359373092651367,-0.000234603881835938,-0.0134382247924805,0.000468254089355469,-0.0012493133544921899,0.000702857971191406,-0.000703811645507812,-0.000390052795410156,-0.00164031982421875,-0.000624656677246094,-0.000546455383300781,0.000546455383300781,0.000546455383300781,0.00148487091064453,0.000624656677246094,-0.00351524353027344
7745,-0.0908203125,-0.00066375732421875,-0.0360546112060547,-0.0748834609985352,-0.091914176940918,-0.1201171875,-0.078242301940918,-0.10410213470459,-0.0677738189697266,-0.0340232849121094,-0.0920705795288086,-0.10824298858642599,-0.110429763793945,-0.0780858993530273,-0.13136768341064498,-0.12535190582275402,-0.111211776733398,-0.0816802978515625,-0.114414215087891,-0.14355564117431602,-0.159492492675781,0.000234603881835938,0.00132846832275391,0.00445365905761719,-0.00125026702880859,-0.0,-0.0357809066772461,-0.000234603881835938,-0.013360023498535201,0.000468254089355469,-0.0012493133544921899,0.000702857971191406,-0.000703811645507812,-0.000390052795410156,-0.00164031982421875,-0.000624656677246094,-0.000546455383300781,0.000468254089355469,0.000546455383300781,0.00148487091064453,0.000624656677246094,-0.00351524353027344
7750,-0.0908203125,-0.000430107116699219,-0.0362110137939453,-0.0748834609985352,-0.091914176940918,-0.11988353729248,-0.078242301940918,-0.10394573211669901,-0.0677738189697266,-0.0340232849121094,-0.0920705795288086,-0.10816478729248,-0.110429763793945,-0.0780858993530273,-0.13136768341064498,-0.12535190582275402,-0.111211776733398,-0.0817584991455078,-0.114414215087891,-0.14355564117431602,-0.159414291381836,0.000234603881835938,0.0015621185302734399,0.00429725646972656,-0.00125026702880859,-0.0,-0.0355472564697266,-0.000234603881835938,-0.0132036209106445,0.000468254089355469,-0.0012493133544921899,0.000702857971191406,-0.0006256103515625,-0.000390052795410156,-0.00164031982421875,-0.000624656677246094,-0.000546455383300781,0.000468254089355469,0.000468254089355469,0.00148487091064453,0.000624656677246094,-0.0034370422363281202
7755,-0.0908985137939453,-0.000351905822753906,-0.0361328125,-0.0748834609985352,-0.091914176940918,-0.119805335998535,-0.078242301940918,-0.10394573211669901,-0.0677738189697266,-0.0340232849121094,-0.0920705795288086,-0.10816478729248,-0.110429763793945,-0.0780858993530273,-0.13136768341064498,-0.12535190582275402,-0.111133575439453,-0.0817584991455078,-0.114414215087891,-0.14355564117431602,-0.159414291381836,0.000156402587890625,0.00164031982421875,0.00437545776367188,-0.00125026702880859,-0.0,-0.0354690551757812,-0.000234603881835938,-0.0132036209106445,0.000468254089355469,-0.0012493133544921899,0.000702857971191406,-0.0006256103515625,-0.000390052795410156,-0.00164031982421875,-0.000624656677246094,-0.000546455383300781,0.000546455383300781,0.000468254089355469,0.00148487091064453,0.000624656677246094,-0.0034370422363281202
7760,-0.0908985137939453,-0.000195503234863281,-0.0361328125,-0.0748834609985352,-0.0919923782348633,-0.119648933410645,-0.078242301940918,-0.10378932952880901,-0.0677738189697266,-0.0340232849121094,-0.0921487808227539,-0.10816478729248,-0.110429763793945,-0.0780858993530273,-0.13136768341064498,-0.12535190582275402,-0.111211776733398,-0.0817584991455078,-0.114414215087891,-0.14355564117431602,-0.159414291381836,0.000156402587890625,0.0017967224121093802,0.00437545776367188,-0.00125026702880859,-7.82012939453125e-05,-0.0353126525878906,-0.000234603881835938,-0.0130472183227539,0.000468254089355469,-0.0012493133544921899,0.000624656677246094,-0.0006256103515625,-0.000390052795410156,-0.00164031982421875,-0.000624656677246094,-0.000546455383300781,0.000468254089355469,0.000468254089355469,0.00148487091064453,0.000624656677246094,-0.0034370422363281202
7765,-0.0908985137939453,-0.000351905822753906,-0.0358982086181641,-0.0748052597045898,-0.091914176940918,-0.119492530822754,-0.078242301940918,-0.103711128234863,-0.0678520202636719,-0.0340232849121094,-0.0920705795288086,-0.10816478729248,-0.110429763793945,-0.0780858993530273,-0.13136768341064498,-0.12535190582275402,-0.111211776733398,-0.0817584991455078,-0.114414215087891,-0.14355564117431602,-0.159414291381836,0.000156402587890625,0.00164031982421875,0.00461006164550781,-0.00117206573486328,-0.0,-0.03515625,-0.000234603881835938,-0.0129690170288086,0.000390052795410156,-0.0012493133544921899,0.000702857971191406,-0.0006256103515625,-0.000390052795410156,-0.00164031982421875,-0.000624656677246094,-0.000546455383300781,0.000468254089355469,0.000468254089355469,0.00148487091064453,0.000624656677246094,-0.0034370422363281202
7770,-0.0908985137939453,-0.000117301940917969,-0.0345706939697266,-0.0748052597045898,-0.0919923782348633,-0.119336128234863,-0.078242301940918,-0.103632926940918,-0.0678520202636719,-0.0339450836181641,-0.0921487808227539,-0.10816478729248,-0.110429763793945,-0.0780858993530273,-0.13136768341064498,-0.12535190582275402,-0.111211776733398,-0.0817584991455078,-0.114414215087891,-0.14355564117431602,-0.15933609008789099,0.000156402587890625,0.0018749237060546899,0.00593757629394531,-0.00117206573486328,-7.82012939453125e-05,-0.0349998474121094,-0.000234603881835938,-0.0128908157348633,0.000390052795410156,-0.0011711120605468802,0.000624656677246094,-0.0006256103515625,-0.000390052795410156,-0.00164031982421875,-0.000624656677246094,-0.000546455383300781,0.000468254089355469,0.000468254089355469,0.00148487091064453,0.000624656677246094,-0.00335884094238281
7775,-0.0908985137939453,-0.000195503234863281,-0.035038948059082003,-0.0748052597045898,-0.0919923782348633,-0.119179725646973,-0.078242301940918,-0.103554725646973,-0.0678520202636719,-0.0339450836181641,-0.0921487808227539,-0.10816478729248,-0.110429763793945,-0.0780858993530273,-0.13136768341064498,-0.12535190582275402,-0.111211776733398,-0.0817584991455078,-0.11449241638183599,-0.14355564117431602,-0.15933609008789099,0.000156402587890625,0.0017967224121093802,0.00546932220458984,-0.00117206573486328,-7.82012939453125e-05,-0.0348434448242188,-0.000234603881835938,-0.012812614440918,0.000390052795410156,-0.0011711120605468802,0.000624656677246094,-0.0006256103515625,-0.000390052795410156,-0.00164031982421875,-0.000624656677246094,-0.000546455383300781,0.000468254089355469,0.000468254089355469,0.00140666961669922,0.000624656677246094,-0.00335884094238281
7780,-0.0908985137939453,-0.000117301940917969,-0.0351953506469727,-0.0748052597045898,-0.0919923782348633,-0.119024276733398,-0.078242301940918,-0.103476524353027,-0.0678520202636719,-0.0339450836181641,-0.0921487808227539,-0.10816478729248,-0.110429763793945,-0.078007698059082,-0.13136768341064498,-0.12535190582275402,-0.111211776733398,-0.0817584991455078,-0.11449241638183599,-0.14355564117431602,-0.15933609008789099,0.000156402587890625,0.0018749237060546899,0.00531291961669922,-0.00117206573486328,-7.82012939453125e-05,-0.034687995910644503,-0.000234603881835938,-0.012734413146972701,0.000390052795410156,-0.0011711120605468802,0.000624656677246094,-0.0006256103515625,-0.000390052795410156,-0.0015621185302734399,-0.000624656677246094,-0.000546455383300781,0.000468254089355469,0.000468254089355469,0.00140666961669922,0.000624656677246094,-0.00335884094238281
7785,-0.0908985137939453,-0.000195503234863281,-0.035664558410644503,-0.0748052597045898,-0.0919923782348633,-0.11886787414550799,-0.078242301940918,-0.103321075439453,-0.0678520202636719,-0.0339450836181641,-0.0921487808227539,-0.10816478729248,-0.110429763793945,-0.078007698059082,-0.13136768341064498,-0.12535190582275402,-0.111211776733398,-0.0817584991455078,-0.11449241638183599,-0.14355564117431602,-0.15933609008789099,0.000156402587890625,0.0017967224121093802,0.00484371185302734,-0.00117206573486328,-7.82012939453125e-05,-0.0345315933227539,-0.000234603881835938,-0.0125789642333984,0.000390052795410156,-0.0011711120605468802,0.000624656677246094,-0.0006256103515625,-0.000390052795410156,-0.0015621185302734399,-0.000624656677246094,-0.000546455383300781,0.000468254089355469,0.000468254089355469,0.00140666961669922,0.000624656677246094,-0.00335884094238281
7790,-0.0908985137939453,3.91006469726562e-05,-0.0358200073242188,-0.0748052597045898,-0.0919923782348633,-0.11871147155761701,-0.078242301940918,-0.10324287414550799,-0.0678520202636719,-0.0339450836181641,-0.0921487808227539,-0.10816478729248,-0.110429763793945,-0.078007698059082,-0.13136768341064498,-0.12535190582275402,-0.111211776733398,-0.0817584991455078,-0.11449241638183599,-0.14355564117431602,-0.159258842468262,0.000156402587890625,0.00203132629394531,0.00468826293945312,-0.00117206573486328,-7.82012939453125e-05,-0.0343751907348633,-0.000234603881835938,-0.0125007629394531,0.000390052795410156,-0.0011711120605468802,0.000624656677246094,-0.0006256103515625,-0.000390052795410156,-0.0015621185302734399,-0.000624656677246094,-0.000546455383300781,0.000468254089355469,0.000468254089355469,0.00140666961669922,0.000624656677246094,-0.0032815933227539097
7795,-0.0908985137939453,-3.91006469726562e-05,-0.0358200073242188,-0.0748052597045898,-0.0919923782348633,-0.118555068969727,-0.078242301940918,-0.103164672851562,-0.0678520202636719,-0.0339450836181641,-0.0921487808227539,-0.10816478729248,-0.110429763793945,-0.078007698059082,-0.13136768341064498,-0.12535190582275402,-0.111211776733398,-0.0817584991455078,-0.11449241638183599,-0.14355564117431602,-0.159258842468262,0.000156402587890625,0.001953125,0.00468826293945312,-0.00117206573486328,-7.82012939453125e-05,-0.0342187881469727,-0.000234603881835938,-0.0124225616455078,0.000390052795410156,-0.0011711120605468802,0.000624656677246094,-0.0006256103515625,-0.000390052795410156,-0.0015621185302734399,-0.000624656677246094,-0.000546455383300781,0.000468254089355469,0.000468254089355469,0.00140666961669922,0.000624656677246094,-0.0032815933227539097
7800,-0.0908985137939453,-3.91006469726562e-05,-0.035273551940917997,-0.0748052597045898,-0.0919923782348633,-0.11839866638183599,-0.078242301940918,-0.10308647155761701,-0.0678520202636719,-0.0339450836181641,-0.0921487808227539,-0.10816478729248,-0.110429763793945,-0.078007698059082,-0.13136768341064498,-0.12535190582275402,-0.111211776733398,-0.0817584991455078,-0.11449241638183599,-0.14355564117431602,-0.159258842468262,0.000156402587890625,0.001953125,0.00523471832275391,-0.00117206573486328,-7.82012939453125e-05,-0.034062385559082003,-0.000234603881835938,-0.0123443603515625,0.000390052795410156,-0.0011711120605468802,0.000624656677246094,-0.0006256103515625,-0.000390052795410156,-0.0015621185302734399,-0.000624656677246094,-0.000546455383300781,0.000468254089355469,0.000468254089355469,0.00140666961669922,0.000624656677246094,-0.0032815933227539097
7805,-0.0908985137939453,3.91006469726562e-05,-0.0354299545288086,-0.0748052597045898,-0.0919923782348633,-0.118242263793945,-0.078242301940918,-0.103008270263672,-0.0678520202636719,-0.0339450836181641,-0.0921487808227539,-0.10816478729248,-0.110429763793945,-0.078007698059082,-0.13136768341064498,-0.12535190582275402,-0.111211776733398,-0.0817584991455078,-0.11449241638183599,-0.14355564117431602,-0.159258842468262,0.000156402587890625,0.00203132629394531,0.00507831573486328,-0.00117206573486328,-7.82012939453125e-05,-0.0339059829711914,-0.000234603881835938,-0.0122661590576172,0.000390052795410156,-0.0011711120605468802,0.000624656677246094,-0.0006256103515625,-0.000390052795410156,-0.0015621185302734399,-0.000624656677246094,-0.000546455383300781,0.000468254089355469,0.000468254089355469,0.00140666961669922,0.000624656677246094,-0.0032815933227539097
7810,-0.0908985137939453,-0.000195503234863281,-0.0360546112060547,-0.0748052597045898,-0.0919923782348633,-0.118086814880371,-0.078242301940918,-0.102930068969727,-0.0678520202636719,-0.0339450836181641,-0.0921487808227539,-0.10816478729248,-0.110429763793945,-0.078007698059082,-0.13136768341064498,-0.12535190582275402,-0.111211776733398,-0.0818357467651367,-0.11449241638183599,-0.143632888793945,-0.15918064117431602,0.000156402587890625,0.0017967224121093802,0.00445365905761719,-0.00117206573486328,-7.82012939453125e-05,-0.0337505340576172,-0.000234603881835938,-0.0121879577636719,0.000390052795410156,-0.0011711120605468802,0.000624656677246094,-0.0006256103515625,-0.000390052795410156,-0.0015621185302734399,-0.000624656677246094,-0.000546455383300781,0.000468254089355469,0.000391006469726562,0.00140666961669922,0.000547409057617188,-0.0032033920288085903
7815,-0.0908985137939453,-0.000351905822753906,-0.0360546112060547,-0.0747270584106445,-0.0919923782348633,-0.11793041229248,-0.078242301940918,-0.102851867675781,-0.0678520202636719,-0.0338668823242188,-0.0921487808227539,-0.10816478729248,-0.110429763793945,-0.078007698059082,-0.13136768341064498,-0.125273704528809,-0.111211776733398,-0.0818357467651367,-0.11449241638183599,-0.143632888793945,-0.15918064117431602,0.000156402587890625,0.00164031982421875,0.00445365905761719,-0.00109386444091797,-7.82012939453125e-05,-0.0335941314697266,-0.000234603881835938,-0.0121097564697266,0.000390052795410156,-0.0010929107666015601,0.000624656677246094,-0.0006256103515625,-0.000390052795410156,-0.0015621185302734399,-0.000624656677246094,-0.000468254089355469,0.000468254089355469,0.000391006469726562,0.00140666961669922,0.000547409057617188,-0.0032033920288085903
7820,-0.0908985137939453,0.000117301940917969,-0.0357427597045898,-0.0747270584106445,-0.0919923782348633,-0.11777400970459,-0.078242301940918,-0.10277366638183599,-0.0678520202636719,-0.0338668823242188,-0.0921487808227539,-0.10816478729248,-0.110429763793945,-0.078007698059082,-0.13136768341064498,-0.125273704528809,-0.111211776733398,-0.0818357467651367,-0.114570617675781,-0.143632888793945,-0.15918064117431602,0.000156402587890625,0.0021095275878906202,0.00476551055908203,-0.00109386444091797,-7.82012939453125e-05,-0.0334377288818359,-0.000234603881835938,-0.0120315551757812,0.000390052795410156,-0.0010929107666015601,0.000624656677246094,-0.0006256103515625,-0.000390052795410156,-0.0015621185302734399,-0.000624656677246094,-0.000468254089355469,0.000468254089355469,0.000391006469726562,0.00132846832275391,0.000547409057617188,-0.0032033920288085903
