sensor,step,time_start,time_end,mean,median,last,min,max,range,std,var,max_slope,min_slope,mean_slope,drift,mad,mead,rms,auc,file
R103,1,0.0,0.5305555555555556,0.011444544380739833,0.0114450454711914,0.0115232467651367,0.0112879369407892,0.0115232467651367,0.0002353098243474995,4.7802189215936804e-05,2.285049293836225e-09,0.03175064921375967,-0.02815246582030806,0.0004838078280341515,0.0002353098243474995,2.8995982211835648e-05,0.0,0.01144464421168336,0.006072020702736656,3_02-10-2026_OCP_Calibration_CaCl2.csv
R103,2,0.5319444444444444,0.8986111111111111,0.019486452498525937,0.0197267532348633,0.0183982849121094,0.0115232467651367,0.0202732086181641,0.008749961853027401,0.0007284306347795907,5.306111896853974e-07,4.781799316406248,-0.05596160888674895,0.027701611788767854,0.0068750381469727,0.0004954481820866669,0.00031280517578129857,0.01950006261956595,0.007151318258709376,3_02-10-2026_OCP_Calibration_CaCl2.csv
R103,3,0.9,1.4208333333333334,0.004356396959183022,0.0052738189697265,0.0072269439697265,-0.005742073059082,0.0072269439697265,0.0129690170288085,0.0025414331978505494,6.458882699136869e-06,0.28118133544924917,-0.028152465820308503,0.025058908665433723,0.0129690170288085,0.001935288694553532,0.001093864440918,0.00504351833198968,0.0022739761405520765,3_02-10-2026_OCP_Calibration_CaCl2.csv
R103,4,1.4222222222222223,1.9652777777777777,-0.027090508110669195,-0.0265235900878906,-0.0377731323242188,-0.0377731323242188,-0.0224609375,0.015312194824218799,0.003316120926237976,1.0996657997433413e-05,0.1407623291015785,-11.024780273437575,-0.01743413964096404,-0.0018749237060547014,0.0027273771838315676,0.0023827552795410503,0.027292714919766897,-0.014698115984598789,3_02-10-2026_OCP_Calibration_CaCl2.csv
R103,5,1.9666666666666666,2.4833333333333334,-0.033943915175368884,-0.0335550308227539,-0.0326957702636719,-0.0376958847045898,-0.0326957702636719,0.005000114440917899,0.0011474353988251862,1.3166079944771142e-06,0.08445739746091263,-3.552713678800501e-15,0.009727171215230873,0.005000114440917899,0.0009068297550193284,0.0006256103515625,0.03396330351168913,-0.017535950740178427,3_02-10-2026_OCP_Calibration_CaCl2.csv
R103,6,2.484722222222222,3.0069444444444446,-0.04319923910601385,-0.0430078506469727,-0.0453519821166992,-0.0453519821166992,-0.0419139862060547,0.0034379959106444966,0.0010247200563795091,1.0500511939464242e-06,0.9674325585364283,-0.028152465820358685,-0.0005073110209857198,-0.0009374618530272952,0.0008849145333982635,0.0007810592651367951,0.04321139098122743,-0.022557263738579234,3_02-10-2026_OCP_Calibration_CaCl2.csv
R103,7,3.0083333333333333,3.536111111111111,-0.08407292653882284,-0.0845708847045898,-0.0873050689697266,-0.0873050689697266,-0.0765237808227539,0.010781288146972698,0.002460267158113608,6.052914489292409e-06,0.22521972656249478,-0.1407623291015767,-0.019487395999938806,-0.010468482971191406,0.001991606860088856,0.0017185211181641041,0.08410891683580045,-0.044374603033065785,3_02-10-2026_OCP_Calibration_CaCl2.csv
R104,1,0.0,0.5305555555555556,0.009865135810393827,0.0098829269409179,0.0100393295288086,0.0097355842590332,0.0100393295288086,0.00030374526977540103,6.819879164570271e-05,4.65107518193397e-09,0.035705566406232514,-0.028152465820344474,0.0006176223954083269,0.00030374526977540103,5.756099890688096e-05,7.820129394529862e-05,0.009865371540529867,0.0052339716090096045,3_02-10-2026_OCP_Calibration_CaCl2.csv
R104,2,0.5319444444444444,0.8986111111111111,0.017210532134433944,0.0173826217651367,0.0173826217651367,0.0100393295288086,0.017460823059082,0.007421493530273399,0.0006561100181354869,4.3048035589774893e-07,3.3748626708984357,-0.05630493164061521,0.026213016150132638,0.007343292236328101,0.0003281113871394069,7.820129394529862e-05,0.017223033899585787,0.006315388944413922,3_02-10-2026_OCP_Calibration_CaCl2.csv
R104,3,0.9,1.4208333333333334,0.006638181970474551,0.0083980560302734,0.0112113952636719,-0.0073823928833007,0.0115232467651367,0.0189056396484374,0.005146248399793102,2.6483872592373063e-05,0.2252197265625009,-0.028152465820309835,0.035679086725762414,0.0185937881469726,0.004357386952128652,0.0029687881469727014,0.008399365003707512,0.0034639471107058986,3_02-10-2026_OCP_Calibration_CaCl2.csv
R104,4,1.4222222222222223,1.9652777777777777,-0.03815923175033257,-0.03757858276367185,-0.091679573059082,-0.091679573059082,-0.0371484756469727,0.054531097412109306,0.0029160118643581597,8.50312519307755e-06,0.08445739746092507,-38.70002746582041,-0.14141306585195165,-0.05015563964843751,0.001027399068174634,0.0003519058227539479,0.03827048592543172,-0.0206830792956882,3_02-10-2026_OCP_Calibration_CaCl2.csv
