t_s,R91,R92,R93,R94,R95,R96,R97,R98,R83,R84,R85,R86,R87,R88,R89,R90,R75,R76,R77,R78,R80,R81,R82
7445,,,,0.0046402546577155,,0.0125957485288382,0.0380810052156448,0.0398060120642185,,0.0266020577400923,,,,0.004437122028321,0.0321794226765633,0.0229293815791607,2.07042685360648e-05,0.0144457621499896,-0.0179918669164181,-0.0124191856011748,0.0357169322669506,-0.0152559177950025,0.0022316456306725
7450,,,,0.0046394728124141,,0.0126027865335345,0.0380872525274754,0.0398052297532558,,0.0266254898160696,,,,0.0044394684955477,0.0321856699883938,0.0229379739612341,2.77328490483342e-05,0.0144613832235336,-0.017968425527215,-0.0123980902135372,0.0357231795787811,-0.0152363870292902,0.0022464941721409
7455,,,,0.0046394728124141,,0.0126121612265706,0.0380934998393059,0.0398083589971066,,0.0266489312052727,,,,0.0044410321861505,0.0321926958858967,0.0229434482753277,3.55434422090184e-05,0.0144793502986431,-0.017944211140275,-0.0123754404485226,0.0357302166521549,-0.015217637643218,0.0022605513222515
7460,,,,0.0046379086561501,,0.0126199722290039,0.0380989722907543,0.0398083589971066,,0.02667236328125,,,,0.0044418144971132,0.0321981720626354,0.0229528229683638,4.02355180995073e-05,0.0144918533042073,-0.017916077747941,-0.012354345060885,0.0357380285859108,-0.0151988882571459,0.0022761821746826
7465,,,,0.0046371268108487,,0.0126254362985492,0.0381013192236423,0.0398060120642185,,0.0266958046704531,,,,0.0044425963424146,0.0322028547525406,0.0229606330394745,4.1799543396337e-05,0.0145051283761859,-0.017894210293889,-0.0123348133638501,0.0357442758977413,-0.0151824755594134,0.0022918032482266
7470,,,,0.0046355626545846,,0.0126348109915853,0.0381052196025848,0.0398060120642185,,0.0267207995057106,,,,0.00444494234398,0.0322114452719688,0.0229731369763613,5.50746917724609e-05,0.0145246693864465,-0.0178598295897245,-0.0123059079051018,0.0357552133500576,-0.015158262103796,0.0023152446374297
7475,,,,0.0046472833491861,,0.0126480953767896,0.0381192862987518,0.0398138239979744,,0.0267497152090073,,,,0.0044543170370161,0.0322262942790985,0.0229887571185827,6.99234005878679e-05,0.0145582575351,-0.0178277958184481,-0.0122785661369562,0.0357669331133366,-0.0151402950286865,0.0023199270945042
7480,,,,0.0046480656601488,,0.0126574700698256,0.0381231866776943,0.039809912443161,,0.0267723649740219,,,,0.0044597815722227,0.0322356708347797,0.0229973495006561,6.44493120489642e-05,0.0145770069211721,-0.0178051460534334,-0.0122652817517519,0.0357669331133366,-0.0151324747130275,0.0023089980240911
7485,,,,0.0046394728124141,,0.0126621527597308,0.0381231866776943,0.0398052297532558,,0.0267903320491314,,,,0.004452752880752,0.0322333239018917,0.0229989141225815,5.1956176321255e-05,0.0145863816142082,-0.0177871789783239,-0.012251996435225,0.0357622429728508,-0.0151270097121596,0.0023003958631306
7490,,,,0.0046293162740767,,0.0126652810722589,0.0381224043667316,0.0397982001304626,,0.0268059633672237,,,,0.004443378187716,0.0322270765900612,0.0229973495006561,4.10175307479221e-05,0.0145902913063765,-0.0177692025899887,-0.0122410580515862,0.0357583425939083,-0.0151207633316517,0.0023035239428281
7495,,,,0.004620723426342,,0.0126691907644272,0.0381216332316399,0.0397919453680515,,0.0268208011984825,,,,0.0044394684955477,0.0322262942790985,0.0229989141225815,4.02355180995073e-05,0.0145957563072443,-0.0177520178258419,-0.0122277829796076,0.035759124904871,-0.0151098249480128,0.0023097705561667
7500,,,,0.0046136854216456,,0.0126738734543324,0.0381208509206772,0.0397895984351635,,0.0268387701362371,,,,0.0044379043392837,0.0322286412119865,0.0230036061257124,4.49180588475429e-05,0.0146051310002804,-0.0177285857498646,-0.0122105879709125,0.0357622429728508,-0.0150973219424486,0.0023175906389951
7505,,,,0.0046090027317404,,0.0126801300793886,0.0381231866776943,0.0397864803671837,,0.0268606469035149,,,,0.0044355676509439,0.032232541590929,0.0230090711265802,4.72640967927873e-05,0.0146145056933165,-0.0177098363637924,-0.0121957492083311,0.0357606783509254,-0.0150856012478471,0.0023254011757671
7510,,,,0.0046035288833081,,0.0126832481473684,0.0381216332316399,0.0397817902266979,,0.0268809590488672,,,,0.0044394684955477,0.032244261354208,0.0230223555117846,5.43022142664995e-05,0.0146293537691236,-0.0176887419074774,-0.0121801281347871,0.0357661508023739,-0.0150730991736054,0.0023332119453698
7515,,-0.0183324906975031,-0.0440091490745544,-0.043090395629406,-0.0245543904602528,-0.0349661484360695,-0.017182482406497,-0.0124340336769819,-0.0583029538393021,-0.0372341237962246,-0.0297309719026089,-0.0272036157548428,-0.0493662022054195,-0.0414497666060925,-0.0261997077614069,-0.046772439032793,-0.0637357905507088,-0.0500060506165028,-0.0777467787265778,-0.0834280475974083,-0.0253504849970341,-0.0754819288849831,-0.0600646808743477
7520,,-0.0182383544743061,-0.043761920183897,-0.0427540801465511,-0.024293040856719,-0.0346290580928326,-0.0169570930302143,-0.0122383115813136,-0.0579181686043739,-0.0367696769535542,-0.0293789859861135,-0.0268790256232023,-0.0488322265446186,-0.0409571640193462,-0.0257617961615324,-0.0463478080928326,-0.0628322586417198,-0.0489572547376156,-0.0768479332327843,-0.0823479667305946,-0.0243556033819914,-0.0745198279619217,-0.0591604225337505
7525,,-0.0180864334106445,-0.0433206558227539,-0.0423831939697266,-0.0240230560302734,-0.0342578887939453,-0.0167579650878906,-0.0120706558227539,-0.0576171875,-0.0362892150878906,-0.0290231704711914,-0.0266017913818359,-0.0483207702636719,-0.0404300689697266,-0.0253515243530273,-0.0459766387939453,-0.0621490478515625,-0.0480861663818359,-0.076054573059082,-0.0814456939697266,-0.023554801940918,-0.0737113952636719,-0.058476448059082
7530,,-0.0180864334106445,-0.0431642532348633,-0.0422267913818359,-0.0239458084106445,-0.0341796875,-0.0166797637939453,-0.0120706558227539,-0.0576953887939453,-0.0362892150878906,-0.029179573059082,-0.0266799926757813,-0.0482425689697266,-0.0404300689697266,-0.025507926940918,-0.0460548400878906,-0.0617580413818359,-0.0475387573242188,-0.0756645202636719,-0.0808982849121094,-0.0230855941772461,-0.0733203887939453,-0.0580863952636719
7535,,-0.0177736282348633,-0.0376176834106445,-0.0385551452636719,-0.0227737426757813,-0.0299606323242188,-0.0156641006469727,-0.0112113952636719,-0.0573825836181641,-0.0325393676757813,-0.0280075073242188,-0.0254297256469727,-0.0433206558227539,-0.0371484756469727,-0.0225391387939453,-0.0436325073242188,-0.0635547637939453,-0.0469141006469727,-0.0759763717651367,-0.0826959609985352,-0.023320198059082,-0.0755863189697266,-0.0612888336181641
7540,,-0.0177736282348633,-0.0375394821166992,-0.0383987426757813,-0.0225391387939453,-0.0298051834106445,-0.0155858993530273,-0.0110549926757812,-0.0570707321166992,-0.0322265625,-0.0278520584106445,-0.025273323059082,-0.0430078506469727,-0.0368356704711914,-0.0223045349121094,-0.0433206558227539,-0.062617301940918,-0.0459766387939453,-0.0751171112060547,-0.0818357467651367,-0.0224609375,-0.0746488571166992,-0.060429573059082
7545,,-0.017695426940918,-0.0373830795288086,-0.0381641387939453,-0.0223827362060547,-0.0296487808227539,-0.015507698059082,-0.0109767913818359,-0.056757926940918,-0.0319919586181641,-0.0276956558227539,-0.0251169204711914,-0.0426950454711914,-0.0365238189697266,-0.0220699310302734,-0.0430078506469727,-0.0618362426757813,-0.0451955795288086,-0.0744142532348633,-0.0810546875,-0.0216798782348633,-0.0738677978515625,-0.0596485137939453
7550,,-0.0175390243530273,-0.0371484756469727,-0.0380077362060547,-0.0222263336181641,-0.029414176940918,-0.015507698059082,-0.0108985900878906,-0.0564451217651367,-0.0317583084106445,-0.0276174545288086,-0.0249605178833008,-0.0424613952636719,-0.0362892150878906,-0.0219144821166992,-0.0427732467651367,-0.0612115859985352,-0.0445699691772461,-0.0737895965576172,-0.0803518295288086,-0.0209770202636719,-0.0731639862060547,-0.0590238571166992
7555,,-0.017460823059082,-0.036992073059082,-0.0379295349121094,-0.0220699310302734,-0.0292577743530273,-0.0154294967651367,-0.0108203887939453,-0.0561332702636719,-0.0316019058227539,-0.027461051940918,-0.0248832702636719,-0.0422267913818359,-0.0360546112060547,-0.0217580795288086,-0.0426168441772461,-0.0607423782348633,-0.0440235137939453,-0.0732421875,-0.0796489715576172,-0.0204296112060547,-0.0726175308227539,-0.0583982467651367
7560,,-0.0173826217651367,-0.0368356704711914,-0.0377731323242188,-0.0219144821166992,-0.0291013717651367,-0.0154294967651367,-0.0108203887939453,-0.0558986663818359,-0.0314455032348633,-0.0273828506469727,-0.0247268676757813,-0.0419921875,-0.0358200073242188,-0.021601676940918,-0.0423831939697266,-0.0602731704711914,-0.0435552597045898,-0.0727739334106445,-0.0790233612060547,-0.0199613571166992,-0.0720701217651367,-0.0579299926757813
7565,,-0.0173044204711914,-0.0366802215576172,-0.0376176834106445,-0.0218362808227539,-0.0289449691772461,-0.0153512954711914,-0.0107421875,-0.0557422637939453,-0.0312891006469727,-0.0273046493530273,-0.0246486663818359,-0.0417575836181641,-0.0356645584106445,-0.0215234756469727,-0.0422267913818359,-0.0598831176757813,-0.043086051940918,-0.072382926940918,-0.0785551071166992,-0.0194921493530273,-0.0716018676757812,-0.0574607849121094
7570,,-0.0173044204711914,-0.0366020202636719,-0.0375394821166992,-0.0216798782348633,-0.0287895202636719,-0.0153512954711914,-0.0107421875,-0.0554294586181641,-0.031132698059082,-0.027226448059082,-0.0245704650878906,-0.0416021347045898,-0.0355081558227539,-0.021367073059082,-0.0420703887939453,-0.0594921112060547,-0.0426950454711914,-0.0719928741455078,-0.078007698059082,-0.0190238952636719,-0.0712108612060547,-0.0570707321166992
7575,,-0.0172262191772461,-0.0364456176757813,-0.0373830795288086,-0.021601676940918,-0.0287113189697266,-0.0153512954711914,-0.0107421875,-0.0552740097045898,-0.0309762954711914,-0.0271482467651367,-0.0244922637939453,-0.0414457321166992,-0.0353517532348633,-0.0212888717651367,-0.0419139862060547,-0.0591802597045898,-0.0423831939697266,-0.0717582702636719,-0.0776176452636719,-0.0187110900878906,-0.0708208084106445,-0.056757926940918
7580,,-0.0171480178833008,-0.0363674163818359,-0.0373048782348633,-0.0215234756469727,-0.0285549163818359,-0.0152730941772461,-0.0106639862060547,-0.0551176071166992,-0.0308980941772461,-0.0271482467651367,-0.0244140625,-0.0412111282348633,-0.0351953506469727,-0.0212106704711914,-0.0417575836181641,-0.0588674545288086,-0.0420703887939453,-0.0714454650878906,-0.0772266387939453,-0.0183200836181641,-0.0705080032348633,-0.0564451217651367
7585,,-0.0171480178833008,-0.0362110137939453,-0.037226676940918,-0.0214452743530273,-0.0284767150878906,-0.0152730941772461,-0.0106639862060547,-0.0549612045288086,-0.0307426452636719,-0.0270700454711914,-0.0243358612060547,-0.0410547256469727,-0.0351171493530273,-0.0211324691772461,-0.0416021347045898,-0.0586328506469727,-0.0417575836181641,-0.0712108612060547,-0.0768365859985352,-0.0180082321166992,-0.070195198059082,-0.0562114715576172
7590,,-0.0170707702636719,-0.0361328125,-0.0370702743530273,-0.021367073059082,-0.0283203125,-0.0152730941772461,-0.0106639862060547,-0.054804801940918,-0.0306644439697266,-0.0270700454711914,-0.0243358612060547,-0.040898323059082,-0.0349607467651367,-0.0210542678833008,-0.0414457321166992,-0.0583200454711914,-0.0414457321166992,-0.0710544586181641,-0.0765237808227539,-0.0177736282348633,-0.0698833465576172,-0.0559768676757813
7595,,-0.0170707702636719,-0.0359764099121094,-0.036992073059082,-0.0212888717651367,-0.0282421112060547,-0.0151948928833008,-0.0106639862060547,-0.0546483993530273,-0.0305862426757813,-0.0269918441772461,-0.0242576599121094,-0.0407419204711914,-0.0348043441772461,-0.0209770202636719,-0.0413675308227539,-0.0580863952636719,-0.0412111282348633,-0.0708208084106445,-0.0762109756469727,-0.017460823059082,-0.0695705413818359,-0.0557422637939453
7600,,-0.0169925689697266,-0.0358982086181641,-0.0369138717651367,-0.0212106704711914,-0.0281639099121094,-0.0151948928833008,-0.0106639862060547,-0.054570198059082,-0.0304298400878906,-0.0269918441772461,-0.0242576599121094,-0.0405864715576172,-0.0347270965576172,-0.0208988189697266,-0.0412111282348633,-0.0579299926757813,-0.0409765243530273,-0.0706644058227539,-0.0758991241455078,-0.0172262191772461,-0.0693359375,-0.0554294586181641
7605,,-0.0169925689697266,-0.0358200073242188,-0.0368356704711914,-0.0211324691772461,-0.0280075073242188,-0.0151948928833008,-0.0106639862060547,-0.0544137954711914,-0.0303516387939453,-0.0269145965576172,-0.0241794586181641,-0.0404300689697266,-0.0345706939697266,-0.0208988189697266,-0.041132926940918,-0.0576953887939453,-0.0407419204711914,-0.0705080032348633,-0.0756645202636719,-0.0169143676757813,-0.0691013336181641,-0.0552740097045898
7610,,-0.0169925689697266,-0.0357427597045898,-0.0367574691772461,-0.0210542678833008,-0.0279293060302734,-0.0151176452636719,-0.0107421875,-0.0543365478515625,-0.0302734375,-0.0269145965576172,-0.0241012573242188,-0.0402736663818359,-0.0344924926757813,-0.0208206176757813,-0.0410547256469727,-0.0575389862060547,-0.0405864715576172,-0.0703516006469727,-0.0753517150878906,-0.0167579650878906,-0.0689458847045898,-0.0551176071166992
7615,,-0.0169925689697266,-0.0356645584106445,-0.0366802215576172,-0.0210542678833008,-0.0278520584106445,-0.0151176452636719,-0.0107421875,-0.0542583465576172,-0.0301952362060547,-0.0269145965576172,-0.0241012573242188,-0.0401954650878906,-0.0344142913818359,-0.0207424163818359,-0.0409765243530273,-0.0573825836181641,-0.0404300689697266,-0.070195198059082,-0.0751171112060547,-0.0165233612060547,-0.0687112808227539,-0.0548830032348633
7620,,-0.0169143676757813,-0.0355081558227539,-0.0366020202636719,-0.0209770202636719,-0.0277738571166992,-0.0151176452636719,-0.0107421875,-0.0541801452636719,-0.0301170349121094,-0.0269145965576172,-0.0240230560302734,-0.0400390625,-0.0342578887939453,-0.0206642150878906,-0.0408201217651367,-0.0571489334106445,-0.0401954650878906,-0.0700397491455078,-0.0748834609985352,-0.0162887573242188,-0.0685548782348633,-0.0547266006469727
7625,,-0.0169143676757813,-0.0354299545288086,-0.0365238189697266,-0.0208988189697266,-0.0276956558227539,-0.0150394439697266,-0.0107421875,-0.0541019439697266,-0.0300388336181641,-0.0269145965576172,-0.0240230560302734,-0.0398826599121094,-0.0341796875,-0.0206642150878906,-0.0407419204711914,-0.0570707321166992,-0.0400390625,-0.0698833465576172,-0.0747270584106445,-0.0160551071166992,-0.0683984756469727,-0.054570198059082
7630,,-0.0169143676757813,-0.0353517532348633,-0.0364456176757813,-0.0208206176757813,-0.0275392532348633,-0.0150394439697266,-0.0108203887939453,-0.0540237426757813,-0.0299606323242188,-0.0268363952636719,-0.0239458084106445,-0.0398044586181641,-0.0341014862060547,-0.0205860137939453,-0.0406637191772461,-0.0569143295288086,-0.0399608612060547,-0.0697269439697266,-0.0744924545288086,-0.0158987045288086,-0.068242073059082,-0.0544137954711914
7635,,-0.0169143676757813,-0.035273551940918,-0.0363674163818359,-0.0208206176757813,-0.027461051940918,-0.0150394439697266,-0.0108203887939453,-0.0539455413818359,-0.0298824310302734,-0.0268363952636719,-0.0239458084106445,-0.0396490097045898,-0.0340232849121094,-0.0205860137939453,-0.0405864715576172,-0.056757926940918,-0.0398044586181641,-0.0695705413818359,-0.074336051940918,-0.015742301940918,-0.0680866241455078,-0.0543365478515625
7640,,-0.0169143676757813,-0.0351953506469727,-0.0362892150878906,-0.0207424163818359,-0.0273828506469727,-0.0150394439697266,-0.0108203887939453,-0.0538673400878906,-0.0298051834106445,-0.0268363952636719,-0.0239458084106445,-0.0395708084106445,-0.0338668823242188,-0.0205078125,-0.0405082702636719,-0.0566797256469727,-0.0396490097045898,-0.0694923400878906,-0.074101448059082,-0.0155858993530273,-0.0679302215576172,-0.0541801452636719
7645,,-0.0169143676757813,-0.0351171493530273,-0.0362110137939453,-0.0206642150878906,-0.0273046493530273,-0.0149612426757812,-0.0108985900878906,-0.0537109375,-0.0297269821166992,-0.0268363952636719,-0.0238676071166992,-0.0394144058227539,-0.0337886810302734,-0.0204296112060547,-0.0404300689697266,-0.056523323059082,-0.0395708084106445,-0.0693359375,-0.0739459991455078,-0.015507698059082,-0.0678520202636719,-0.0540237426757813
7650,,-0.0169143676757813,-0.035038948059082,-0.0362110137939453,-0.0206642150878906,-0.027226448059082,-0.0149612426757812,-0.0108985900878906,-0.0536327362060547,-0.0296487808227539,-0.0268363952636719,-0.0238676071166992,-0.0393362045288086,-0.0337114334106445,-0.0204296112060547,-0.0403518676757813,-0.0564451217651367,-0.0394926071166992,-0.0692577362060547,-0.0737895965576172,-0.0153512954711914,-0.0676956176757812,-0.0539455413818359
7655,,-0.0169143676757813,-0.035038948059082,-0.0361328125,-0.0205860137939453,-0.027226448059082,-0.0149612426757812,-0.0109767913818359,-0.0536327362060547,-0.0295705795288086,-0.0268363952636719,-0.0237894058227539,-0.039179801940918,-0.0336332321166992,-0.0204296112060547,-0.0402736663818359,-0.0563669204711914,-0.0393362045288086,-0.0691013336181641,-0.0736331939697266,-0.0152730941772461,-0.0676174163818359,-0.0538673400878906
7660,,-0.0169143676757813,-0.0349607467651367,-0.0360546112060547,-0.0205860137939453,-0.0271482467651367,-0.0149612426757812,-0.0109767913818359,-0.0534763336181641,-0.0294923782348633,-0.0268363952636719,-0.0237894058227539,-0.0391016006469727,-0.0335550308227539,-0.0203514099121094,-0.0401954650878906,-0.0562896728515625,-0.0392580032348633,-0.0690240859985352,-0.0734767913818359,-0.0151948928833008,-0.0675392150878906,-0.0537109375
7665,,-0.0169143676757813,-0.0348825454711914,-0.0359764099121094,-0.0205078125,-0.0270700454711914,-0.0149612426757812,-0.0110549926757812,-0.0534763336181641,-0.029414176940918,-0.0268363952636719,-0.0237112045288086,-0.038945198059082,-0.0333986282348633,-0.0202732086181641,-0.0401954650878906,-0.0562114715576172,-0.039179801940918,-0.0689458847045898,-0.0733203887939453,-0.0151176452636719,-0.0674610137939453,-0.0536327362060547
7670,,-0.0169143676757813,-0.0348043441772461,-0.0358982086181641,-0.0204296112060547,-0.0269918441772461,-0.0148830413818359,-0.0110549926757812,-0.0533981323242188,-0.0293359756469727,-0.0268363952636719,-0.0237112045288086,-0.0388669967651367,-0.033320426940918,-0.0202732086181641,-0.0401172637939453,-0.0561332702636719,-0.0391016006469727,-0.0687894821166992,-0.0732421875,-0.0151176452636719,-0.0673046112060547,-0.0535545349121094
7675,,-0.0169143676757813,-0.0347270965576172,-0.0358982086181641,-0.0204296112060547,-0.0269145965576172,-0.0148830413818359,-0.0111331939697266,-0.0533208847045898,-0.0293359756469727,-0.0268363952636719,-0.0236330032348633,-0.0387887954711914,-0.0332422256469727,-0.0202732086181641,-0.0400390625,-0.0560550689697266,-0.0391016006469727,-0.0687112808227539,-0.0730857849121094,-0.0150394439697266,-0.0673046112060547,-0.0534763336181641
7680,,-0.0169143676757813,-0.0347270965576172,-0.0358200073242188,-0.0203514099121094,-0.0268363952636719,-0.0148830413818359,-0.0111331939697266,-0.0532426834106445,-0.0292577743530273,-0.0268363952636719,-0.0236330032348633,-0.0386333465576172,-0.0331640243530273,-0.0201950073242188,-0.0399608612060547,-0.0559768676757813,-0.0390233993530273,-0.0686330795288086,-0.0730075836181641,-0.0149612426757812,-0.0672264099121094,-0.0533981323242188
7685,,-0.0169925689697266,-0.0346488952636719,-0.0357427597045898,-0.0202732086181641,-0.0267581939697266,-0.0148830413818359,-0.0112113952636719,-0.0531644821166992,-0.029179573059082,-0.0268363952636719,-0.0236330032348633,-0.0385551452636719,-0.033085823059082,-0.0201950073242188,-0.0399608612060547,-0.0558986663818359,-0.038945198059082,-0.0685548782348633,-0.0729303359985352,-0.0149612426757812,-0.0671482086181641,-0.0533208847045898
7690,,-0.0169925689697266,-0.0345706939697266,-0.0356645584106445,-0.0202732086181641,-0.0267581939697266,-0.0148830413818359,-0.0112113952636719,-0.0530862808227539,-0.0291013717651367,-0.0268363952636719,-0.023554801940918,-0.0384769439697266,-0.0330076217651367,-0.0201168060302734,-0.0398826599121094,-0.0558986663818359,-0.038945198059082,-0.068476676940918,-0.0728521347045898,-0.0149612426757812,-0.0670709609985352,-0.0532426834106445
7695,,-0.0169925689697266,-0.0344924926757813,-0.0356645584106445,-0.0201950073242188,-0.0266799926757813,-0.0148830413818359,-0.0112886428833008,-0.0530080795288086,-0.0291013717651367,-0.0269145965576172,-0.023554801940918,-0.0383205413818359,-0.0329294204711914,-0.0201168060302734,-0.0398044586181641,-0.0558204650878906,-0.0388669967651367,-0.0683984756469727,-0.0727739334106445,-0.0148830413818359,-0.0669927597045898,-0.0531644821166992
7700,,-0.0169925689697266,-0.0344924926757813,-0.0355863571166992,-0.0201168060302734,-0.0266017913818359,-0.0148048400878906,-0.0112886428833008,-0.0529298782348633,-0.0290231704711914,-0.0269145965576172,-0.0234766006469727,-0.0382423400878906,-0.0328512191772461,-0.0200395584106445,-0.0398044586181641,-0.0557422637939453,-0.0388669967651367,-0.0683202743530273,-0.0726957321166992,-0.0148830413818359,-0.0669145584106445,-0.0530862808227539
7705,,-0.0169925689697266,-0.0344142913818359,-0.0355081558227539,-0.0201168060302734,-0.0266017913818359,-0.0148048400878906,-0.0113668441772461,-0.052851676940918,-0.0289449691772461,-0.0269145965576172,-0.0234766006469727,-0.0381641387939453,-0.0327739715576172,-0.0200395584106445,-0.0397262573242188,-0.0557422637939453,-0.0387887954711914,-0.068242073059082,-0.0726175308227539,-0.0148830413818359,-0.0669145584106445,-0.0530080795288086
7710,,-0.0170707702636719,-0.0344142913818359,-0.0354299545288086,-0.0200395584106445,-0.0265235900878906,-0.0148048400878906,-0.0113668441772461,-0.0527734756469727,-0.0288677215576172,-0.0269145965576172,-0.0234766006469727,-0.0380859375,-0.0326957702636719,-0.0200395584106445,-0.0397262573242188,-0.0556640625,-0.0387887954711914,-0.0681638717651367,-0.0726175308227539,-0.0148830413818359,-0.0668363571166992,-0.0529298782348633
7715,,-0.0170707702636719,-0.0343360900878906,-0.0354299545288086,-0.0199613571166992,-0.0264453887939453,-0.0148048400878906,-0.0113668441772461,-0.0526952743530273,-0.0287895202636719,-0.0269145965576172,-0.0233983993530273,-0.0379295349121094,-0.0326175689697266,-0.0199613571166992,-0.0396490097045898,-0.0556640625,-0.0387105941772461,-0.0680084228515625,-0.0725393295288086,-0.0148048400878906,-0.0667581558227539,-0.052851676940918
7720,,-0.0170707702636719,-0.0342578887939453,-0.0353517532348633,-0.0198831558227539,-0.0263671875,-0.0147266387939453,-0.0114450454711914,-0.052617073059082,-0.0287895202636719,-0.0269145965576172,-0.0233983993530273,-0.0378513336181641,-0.0325393676757813,-0.0199613571166992,-0.0395708084106445,-0.0555076599121094,-0.0387105941772461,-0.0679302215576172,-0.0725393295288086,-0.0148048400878906,-0.0667581558227539,-0.052851676940918
7725,,-0.0170707702636719,-0.0342578887939453,-0.035273551940918,-0.0198831558227539,-0.0263671875,-0.0147266387939453,-0.0114450454711914,-0.052617073059082,-0.0287113189697266,-0.0269145965576172,-0.023320198059082,-0.0377731323242188,-0.0324611663818359,-0.0199613571166992,-0.0395708084106445,-0.0555076599121094,-0.0386333465576172,-0.0678520202636719,-0.0724611282348633,-0.0148048400878906,-0.0666799545288086,-0.0527734756469727
7730,,-0.0171367656439543,-0.0342774391174316,-0.0353243835270405,-0.0198711398988962,-0.026371194049716,-0.0147773744538426,-0.0115195279940963,-0.0526212714612484,-0.0287384036928415,-0.026972770690918,-0.0233945846557617,-0.0377853401005268,-0.0324571616947651,-0.0199570655822754,-0.0396368987858295,-0.0555509589612484,-0.0387306213378906,-0.0678479224443436,-0.0724963173270226,-0.0148008344694972,-0.066683866083622,-0.0528087615966797
7735,,-0.0170707702636719,-0.0341014862060547,-0.0351953506469727,-0.0197267532348633,-0.0262107849121094,-0.0147266387939453,-0.0115232467651367,-0.0524606704711914,-0.0286331176757813,-0.0269145965576172,-0.0232419967651367,-0.0376176834106445,-0.0323047637939453,-0.0198831558227539,-0.0394926071166992,-0.0554294586181641,-0.0386333465576172,-0.0676956176757812,-0.072382926940918,-0.0147266387939453,-0.0666017532348633,-0.052617073059082
7740,,-0.0170707702636719,-0.0341014862060547,-0.0351171493530273,-0.019648551940918,-0.0262107849121094,-0.0147266387939453,-0.0115232467651367,-0.0523834228515625,-0.0285549163818359,-0.0269145965576172,-0.0232419967651367,-0.0375394821166992,-0.0322265625,-0.0198049545288086,-0.0394144058227539,-0.0553522109985352,-0.0385551452636719,-0.0676956176757812,-0.072382926940918,-0.0147266387939453,-0.066523551940918,-0.052617073059082
7745,,-0.0170707702636719,-0.0340232849121094,-0.035038948059082,-0.019648551940918,-0.0261325836181641,-0.0146484375,-0.0115232467651367,-0.0523052215576172,-0.0284767150878906,-0.0269145965576172,-0.0232419967651367,-0.0373830795288086,-0.0321483612060547,-0.0198049545288086,-0.0394144058227539,-0.0553522109985352,-0.0385551452636719,-0.0676174163818359,-0.0723047256469727,-0.0147266387939453,-0.066523551940918,-0.0525388717651367
7750,,-0.0170707702636719,-0.0340232849121094,-0.035038948059082,-0.0195703506469727,-0.0260543823242188,-0.0146484375,-0.0115232467651367,-0.0523052215576172,-0.0284767150878906,-0.0269145965576172,-0.0231637954711914,-0.0373048782348633,-0.0320701599121094,-0.0198049545288086,-0.0393362045288086,-0.0552740097045898,-0.0384769439697266,-0.0675392150878906,-0.0723047256469727,-0.0147266387939453,-0.0664453506469727,-0.0525388717651367
7755,,-0.0171480178833008,-0.0339450836181641,-0.0349607467651367,-0.0194921493530273,-0.0260543823242188,-0.0146484375,-0.011601448059082,-0.0522270202636719,-0.0283985137939453,-0.0269145965576172,-0.0231637954711914,-0.037226676940918,-0.0319919586181641,-0.0197267532348633,-0.0393362045288086,-0.0552740097045898,-0.0384769439697266,-0.0674610137939453,-0.0722265243530273,-0.0146484375,-0.0664453506469727,-0.0524606704711914
7760,,-0.0171480178833008,-0.0339450836181641,-0.0348825454711914,-0.019413948059082,-0.0259761810302734,-0.0146484375,-0.011601448059082,-0.0521488189697266,-0.0283203125,-0.0269145965576172,-0.0231637954711914,-0.0371484756469727,-0.0319137573242188,-0.0197267532348633,-0.0392580032348633,-0.0552740097045898,-0.0384769439697266,-0.0673828125,-0.072148323059082,-0.0146484375,-0.0663671493530273,-0.0523834228515625
7765,,-0.0171480178833008,-0.0338668823242188,-0.0348043441772461,-0.0193357467651367,-0.0259761810302734,-0.0145702362060547,-0.011601448059082,-0.0520706176757813,-0.0283203125,-0.0269145965576172,-0.0230855941772461,-0.0370702743530273,-0.0318355560302734,-0.0197267532348633,-0.0392580032348633,-0.0551958084106445,-0.0383987426757813,-0.0673046112060547,-0.072148323059082,-0.0146484375,-0.0663671493530273,-0.0523834228515625
7770,,-0.0171480178833008,-0.0338668823242188,-0.0348043441772461,-0.0193357467651367,-0.0258989334106445,-0.0145702362060547,-0.011601448059082,-0.0520706176757813,-0.0282421112060547,-0.0269145965576172,-0.0230855941772461,-0.036992073059082,-0.0317583084106445,-0.019648551940918,-0.039179801940918,-0.0551958084106445,-0.0383987426757813,-0.0673046112060547,-0.0720701217651367,-0.0146484375,-0.066288948059082,-0.0523052215576172
7775,,-0.0171480178833008,-0.0337886810302734,-0.0347270965576172,-0.0192575454711914,-0.0258207321166992,-0.0145702362060547,-0.0116796493530273,-0.0519924163818359,-0.0281639099121094,-0.0269145965576172,-0.0230855941772461,-0.0369138717651367,-0.0316801071166992,-0.019648551940918,-0.039179801940918,-0.0551958084106445,-0.0383205413818359,-0.0672264099121094,-0.0720701217651367,-0.0146484375,-0.066288948059082,-0.0523052215576172
