t_s,R91,R92,R93,R94,R95,R96,R97,R98,R83,R84,R85,R86,R87,R88,R89,R90,R75,R76,R77,R78,R79,R80,R81,R82
3300,,,,,,,,,,,,,,,,-0.0012695313198491,-0.0204180721193552,-0.0193243026733398,-0.00067577365553,-0.0030195235740393,-0.0001835823059082,-0.0189414974302053,0.00439453125,-0.0091679571196436
3305,,,,,,,,,,,,,,,,-0.0016210556495934,-0.0204102527350187,-0.0193243026733398,-0.000667953514494,-0.0030195235740393,-0.000175762179424,-0.0189414974302053,0.00439453125,-0.0091679571196436
3310,,,,,,,,,,,,,,,,-0.001824188278988,-0.0203946121037006,-0.0193243026733398,-0.0006601333734579,-0.0030195235740393,-0.0001679420529399,-0.0189336780458688,0.004402351565659,-0.0091757774353027
3315,,,,,,,,,,,,,,,,-0.0019023895729333,-0.0203789714723825,-0.0193243026733398,-0.0006523132324218,-0.0030117034912109,-0.0001601219264557,-0.0189336780458688,0.004402351565659,-0.0091835977509617
3320,,,,,,,,,,,,,,,,-0.0019726753234863,-0.0203633308410644,-0.0193164832890034,-0.0006444930913858,-0.0030038834083825,-0.0001444816589355,-0.0189258586615324,0.0044101714156568,-0.0091914180666208
3325,,,,,,,,,,,,,,,,-0.0020429610740393,-0.0203476902097464,-0.0193164832890034,-0.0006366730085574,-0.0030038834083825,-0.0001367569057038,-0.0189258586615324,0.0044101714156568,-0.0091914180666208
3330,,,,,,,,,,,,,,,,-0.0020820617210119,-0.020332146435976,-0.0193086620420218,-0.0006289482116699,-0.0030038834083825,-0.0001289367646677,-0.0189180374145508,0.0044179917313158,-0.0091835977509617
3335,,,,,,,,,,,,,,,,-0.0021054267417639,-0.0203165058046579,-0.0193086620420218,-0.0006211280706338,-0.0029960633255541,-0.0001211166381835,-0.0189102180302143,0.0044179917313158,-0.0091835977509617
3340,,,,,,,,,,,,,,,,-0.0021445273887366,-0.0203008651733398,-0.0193086620420218,-0.0006133079878054,-0.0029960633255541,-0.0001132965116994,-0.0189102180302143,0.0044258120469749,-0.0091914180666208
3345,,,,,,,,,,,,,,,,-0.0022148133721202,-0.0202930457890034,-0.0193008426576853,-0.0006054878467693,-0.0029960633255541,-0.0001054763779393,-0.0189102180302143,0.0044258120469749,-0.0091914180666208
3350,,,,,,,,,,,,,,,,-0.0022460937034338,-0.0202774051576853,-0.0193008426576853,-0.0005898475646972,-0.0030038834083825,-9.76562514551915e-05,-0.0189023967832327,0.0044258120469749,-0.0091835977509617
3355,,,,,,,,,,,,,,,,-0.0022148133721202,-0.0202617645263672,-0.0192930232733488,-0.0005898475646972,-0.0029882432427257,-8.98361249710433e-05,-0.0189023967832327,0.0044336318969726,-0.0091914180666208
3360,,,,,,,,,,,,,,,,-0.0022539140190929,-0.0202461238950491,-0.0192930232733488,-0.0005742073408328,-0.0029805183876305,-8.20159912109375e-05,-0.0188945773988962,0.0044414522126317,-0.0091835977509617
3365,,,,,,,,,,,,,,,,-0.0022930146660655,-0.0202305801212787,-0.0192930232733488,-0.0005663871997967,-0.0029805183876305,-7.41958647267893e-05,-0.0188945773988962,0.0044414522126317,-0.0091835977509617
3370,,,,,,,,,,,,,,,,-0.0022695541847497,-0.0202227588742971,-0.0192852020263672,-0.0005663871997967,-0.0029805183876305,-6.63757309666835e-05,-0.0188867580145597,0.0044414522126317,-0.0091914180666208
3375,,,,,,,,,,,,,,,,-0.0022773742675781,-0.0202071201056242,-0.0192852020263672,-0.0005585670587606,-0.0029726983048021,-5.85556044825353e-05,-0.0188867580145597,0.0044414522126317,-0.0092070577666163
3380,,,,,,,,,,,,,,,,-0.0022382736206054,-0.0201992988586426,-0.0192852020263672,-0.0005429267766885,-0.0029726983048021,-5.07354743604083e-05,-0.0188789367675781,0.0044492720626294,-0.0092148780822753
3385,,,,,,,,,,,,,,,,-0.0022382736206054,-0.0201836582273245,-0.0192852020263672,-0.0005429267766885,-0.0029882432427257,-4.30107138527092e-05,-0.0188789367675781,0.0044492720626294,-0.0092070577666163
3390,,,,,,,,,,,,,,,,-0.0021758079528808,-0.020175838842988,-0.0192773826420307,-0.0005352020380087,-0.0029726983048021,-3.51905837305821e-05,-0.0188789367675781,0.0044492720626294,-0.0092148780822753
3395,,,,,,,,,,,,,,,,-0.0021210671402514,-0.0201680194586515,-0.0192773826420307,-0.0005273818969726,-0.0029726983048021,-2.7370453608455103e-05,-0.0188711173832417,0.0044570923782885,-0.0092070577666163
3400,,,,,,,,,,,,,,,,-0.002089882036671,-0.0201523788273335,-0.0192695613950491,-0.0005195617559365,-0.0029648782219737,-1.95503234863281e-05,-0.0188633929938078,0.0044570923782885,-0.0092070577666163
3405,,,,,,,,,,,,,,,,-0.0020507813896983,-0.0201445575803518,-0.0192695613950491,-0.0005117416731081,-0.0029648782219737,-1.17301942736958e-05,-0.0188633929938078,0.0044570923782885,-0.0091992383822798
3410,,,,,,,,,,,,,,,,-0.0019804954063147,-0.020136833190918,-0.0192695613950491,-0.0005039215320721,-0.0029648782219737,-3.9100646063161e-06,-0.0188555717468262,0.0044648172333836,-0.0091992383822798
3415,,,,,,,,,,,,,,,,-0.0020195008255541,-0.0201211925595999,-0.0192695613950491,-0.000496101391036,-0.0029570579063147,3.9100646063161e-06,-0.0188555717468262,0.0044648172333836,-0.0091992383822798
3420,,,,,,,,,,,,,,,,-0.0020429610740393,-0.0201133731752634,-0.0192695613950491,-0.000496101391036,-0.0029570579063147,1.17301942736958e-05,-0.0188555717468262,0.0044648172333836,-0.0092070577666163
3425,,,,,,,,,,,,,,,,-0.0020351409912109,-0.0201055537909269,-0.0192617420107126,-0.00048828125,-0.0029570579063147,1.95503234863281e-05,-0.0188477523624897,0.0044726370833814,-0.0092070577666163
3430,,,,,,,,,,,,,,,,-0.0020195008255541,-0.0200899131596088,-0.0192617420107126,-0.0004804611380677,-0.0029570579063147,2.7370453608455103e-05,-0.0188477523624897,0.0044726370833814,-0.0092070577666163
3435,,,,,,,,,,,,,,,,-0.0019961358048021,-0.0200820919126272,-0.0192540176212787,-0.0004726409970317,-0.0029492378234863,3.51905837305821e-05,-0.0188399311155081,0.0044726370833814,-0.0091992383822798
3440,,,,,,,,,,,,,,,,-0.0019726753234863,-0.0200742725282907,-0.0192540176212787,-0.0004648208559956,-0.0029492378234863,4.30107138527092e-05,-0.0188399311155081,0.0044804573990404,-0.0091992383822798
3445,,,,,,,,,,,,,,,,-0.0019492149585858,-0.0200664531439542,-0.0192540176212787,-0.0004570007440634,-0.0029492378234863,4.30107138527092e-05,-0.0188399311155081,0.0044804573990404,-0.0091992383822798
3450,,,,,,,,,,,,,,,,-0.0019335746765136,-0.0200586318969726,-0.0192540176212787,-0.0004491806030273,-0.0029492378234863,5.08308403368574e-05,-0.0188321117311716,0.0044804573990404,-0.0091992383822798
3455,,,,,,,,,,,,,,,,-0.0018554687267169,-0.0200508125126362,-0.0192540176212787,-0.0004413604910951,-0.0029492378234863,5.85556044825353e-05,-0.0188321117311716,0.0044882777146995,-0.0092148780822753
3460,,,,,,,,,,,,,,,,-0.0017695426940918,-0.0200430881232023,-0.0192461963742971,-0.0004413604910951,-0.0029492378234863,5.85556044825353e-05,-0.0188321117311716,0.0044882777146995,-0.0092148780822753
3465,,,,,,,,,,,,,,,,-0.0017460823291912,-0.0200352668762207,-0.0192461963742971,-0.0004336357233114,-0.0029492378234863,6.63757309666835e-05,-0.0188242923468351,0.0044882777146995,-0.0092226983979344
3470,,,,,,,,,,,,,,,,-0.0017539024120196,-0.0200274474918842,-0.0192461963742971,-0.0004258155822753,-0.0029492378234863,7.41958647267893e-05,-0.0188242923468351,0.0044882777146995,-0.0092226983979344
3475,,,,,,,,,,,,,,,,-0.0017226219642907,-0.0200196262449026,-0.0192461963742971,-0.0004258155822753,-0.0029492378234863,8.20159912109375e-05,-0.0188242923468351,0.0044960975646972,-0.0092305187135934
3480,,,,,,,,,,,,,,,,-0.0016757965786382,-0.0200118068605661,-0.0192461963742971,-0.0004179954703431,-0.0029414177406579,8.20159912109375e-05,-0.0188164710998535,0.0044960975646972,-0.0092383390292525
3485,,,,,,,,,,,,,,,,-0.0016210556495934,-0.019996166229248,-0.0192383769899606,-0.000410175329307,-0.0029492378234863,8.98361249710433e-05,-0.0188164710998535,0.0044960975646972,-0.009246158413589
3490,,,,,,,,,,,,,,,,-0.0015585899818688,-0.0199883468449116,-0.0192383769899606,-0.000410175329307,-0.0029492378234863,9.76562514551915e-05,-0.018808651715517,0.0045039178803563,-0.009253978729248
3495,,,,,,,,,,,,,,,,-0.0015039443969726,-0.01998052559793,-0.0192383769899606,-0.000402355188271,-0.0029492378234863,0.0001054763779393,-0.018808651715517,0.0045039178803563,-0.009246158413589
3500,,,,,,,,,,,,,,,,-0.0014726639492437,-0.0199727062135935,-0.0192383769899606,-0.0003945350763387,-0.0029492378234863,0.0001054763779393,-0.018808651715517,0.0045039178803563,-0.0092617040500044
3505,,,,,,,,,,,,,,,,-0.0014726639492437,-0.019964886829257,-0.0192305576056242,-0.0003867149353027,-0.0029414177406579,0.0001132965116994,-0.0188008304685354,0.0045039178803563,-0.00927734375
3510,,,,,,,,,,,,,,,,-0.0014492034679278,-0.0199570655822754,-0.0192305576056242,-0.0003788948233705,-0.0029414177406579,0.0001211166381835,-0.0188008304685354,0.004511737730354,-0.00927734375
3515,,,,,,,,,,,,,,,,-0.0014101982815191,-0.0199492461979389,-0.0192227363586426,-0.0003710746823344,-0.0029335976578295,0.0001289367646677,-0.018793011084199,0.004511737730354,-0.00927734375
3520,,,,,,,,,,,,,,,,-0.0013554573524743,-0.0199415218085051,-0.0192227363586426,-0.0003632545412983,-0.0029335976578295,0.0001367569057038,-0.018793011084199,0.004511737730354,-0.009285164065659
3525,,,,,,,,,,,,,,,,-0.0012929916847497,-0.0199337005615234,-0.0192227363586426,-0.0003632545412983,-0.0029570579063147,0.0001445770321879,-0.0187851916998625,0.004511737730354,-0.009285164065659
3530,,,,,,,,,,,,,,,,-0.0012382507557049,-0.019925881177187,-0.0192227363586426,-0.0003554344293661,-0.0029492378234863,0.0001445770321879,-0.0187851916998625,0.0045195580460131,-0.009292984381318
3535,,,,,,,,,,,,,,,,-0.0012382507557049,-0.0199102405458688,-0.0192149169743061,-0.00034761428833,-0.0029492378234863,0.0001523017854196,-0.0187851916998625,0.0045195580460131,-0.0093008046969771
3540,,,,,,,,,,,,,,,,-0.0012226104736328,-0.0199024211615324,-0.0192149169743061,-0.0003397941763978,-0.0029414177406579,0.0001601219264557,-0.0187773704528808,0.0045195580460131,-0.0093008046969771
3545,,,,,,,,,,,,,,,,-0.0011288643581792,-0.0198945999145508,-0.0192149169743061,-0.0003397941763978,-0.0029414177406579,0.0001679420529399,-0.0187773704528808,0.0045273783616721,-0.0093008046969771
3550,,,,,,,,,,,,,,,,-0.0010507584083825,-0.0198867805302143,-0.0192149169743061,-0.0003320694086141,-0.0029414177406579,0.0001679420529399,-0.0187773704528808,0.0045273783616721,-0.0093164443969726
3555,,,,,,,,,,,,,,,,-0.0009882927406579,-0.0198789592832327,-0.0192070957273245,-0.0003242492675781,-0.0029492378234863,0.000175762179424,-0.0187773704528808,0.0045273783616721,-0.0093242647126317
3560,,,,,,,,,,,,,,,,-0.0009570121765136,-0.0198711398988962,-0.0192070957273245,-0.0003242492675781,-0.0029414177406579,0.0001835823059082,-0.018769646063447,0.0045273783616721,-0.0093242647126317
3565,,,,,,,,,,,,,,,,-0.0009023666498251,-0.0198633205145597,-0.0192070957273245,-0.0003164291556458,-0.0029335976578295,0.0001914024323923,-0.0187618266791105,0.0045351982116699,-0.0093399053439497
3570,,,,,,,,,,,,,,,,-0.0008086204761639,-0.0198554992675781,-0.019199276342988,-0.0003086090146098,-0.0029335976578295,0.0001992225734284,-0.0187618266791105,0.0045351982116699,-0.0093399053439497
3575,,,,,,,,,,,,,,,,-0.0007616996881552,-0.0198477748781443,-0.019199276342988,-0.0003007888735737,-0.0029335976578295,0.0001992225734284,-0.0187618266791105,0.0045430185273289,-0.0093477247282862
3580,,,,,,,,,,,,,,,,-0.0007148743025027,-0.0198399554938078,-0.019199276342988,-0.0002929687616415,-0.0029257775750011,0.0002070426999125,-0.0187540054321289,0.0045430185273289,-0.0093555450439453
3585,,,,,,,,,,,,,,,,-0.0006835937383584,-0.0198321342468262,-0.019199276342988,-0.0002929687616415,-0.0029257775750011,0.0002148628263967,-0.0187540054321289,0.0045430185273289,-0.0093477247282862
3590,,,,,,,,,,,,,,,,-0.0005585670587606,-0.0198243148624897,-0.0191914569586515,-0.0002851486206054,-0.0029257775750011,0.0002226829528808,-0.0187540054321289,0.0045508383773267,-0.0093555450439453
3595,,,,,,,,,,,,,,,,-0.0004570007440634,-0.0198164936155081,-0.0191914569586515,-0.0002773285086732,-0.002917957259342,0.000230503079365,-0.0187461860477924,0.0045508383773267,-0.0093632703647017
3600,,,,,,,,,,,,,,,,-0.0003788948233705,-0.0198086742311716,-0.0191914569586515,-0.0002773285086732,-0.002917957259342,0.000238323220401,-0.0187461860477924,0.0045508383773267,-0.0093632703647017
3605,,,,,,,,,,,,,,,,-0.0003632545412983,-0.0198008548468351,-0.0191914569586515,-0.0002695083676371,-0.0029257775750011,0.0002461433468852,-0.0187461860477924,0.0045586586929857,-0.0093867303803563
3610,,,,,,,,,,,,,,,,-0.0003945350763387,-0.019785214215517,-0.0191836357116699,-0.0002616882266011,-0.0029257775750011,0.0002461433468852,-0.0187383648008108,0.0045586586929857,-0.0093945506960153
3615,,,,,,,,,,,,,,,,-0.0003788948233705,-0.0197773929685354,-0.0191836357116699,-0.0002616882266011,-0.002917957259342,0.0002538681146688,-0.0187383648008108,0.0045586586929857,-0.0094023710116744
3620,,,,,,,,,,,,,,,,-0.0002070426999125,-0.019769573584199,-0.0191836357116699,-0.0002538681146688,-0.002917957259342,0.0002695083676371,-0.0187305454164743,0.0045586586929857,-0.0094023710116744
3625,,,,,,,,,,,,,,,,-5.07354743604083e-05,-0.0197617541998625,-0.0191836357116699,-0.0002460479736328,-0.002917957259342,0.0002695083676371,-0.0187305454164743,0.0045663835480809,-0.0094180107116699
3630,,,,,,,,,,,,,,,,6.63757309666835e-05,-0.019746208563447,-0.0191758163273335,-0.000238323220401,-0.002917957259342,0.0002851486206054,-0.0187227260321379,0.0045663835480809,-0.0094180107116699
3635,,,,,,,,,,,,,,,,0.0001679420529399,-0.0197383891791105,-0.0191758163273335,-0.000230503079365,-0.0029101371765136,0.0002929687616415,-0.0187227260321379,0.0045663835480809,-0.0094258310273289
3640,,,,,,,,,,,,,,,,0.0002538681146688,-0.0197305679321289,-0.0191758163273335,-0.000230503079365,-0.0029101371765136,0.0002929687616415,-0.0187227260321379,0.0045742033980786,-0.0094258310273289
3645,,,,,,,,,,,,,,,,0.00034761428833,-0.0197227485477924,-0.0191679950803518,-0.0002226829528808,-0.0029101371765136,0.0003007888735737,-0.0187149047851562,0.0045820237137377,-0.009433651342988
3650,,,,,,,,,,,,,,,,0.0004726409970317,-0.0197149273008108,-0.0191679950803518,-0.0002226829528808,-0.0029101371765136,0.0003086090146098,-0.0187149047851562,0.0045820237137377,-0.0094492910429835
3655,,,,,,,,,,,,,,,,0.0005663871997967,-0.0196992885321379,-0.0191679950803518,-0.0002148628263967,-0.0029101371765136,0.0003164291556458,-0.0187149047851562,0.0045820237137377,-0.0094570163637399
3660,,,,,,,,,,,,,,,,0.0006523132324218,-0.0196914672851562,-0.0191679950803518,-0.0002070426999125,-0.0029023170936852,0.0003164291556458,-0.0187070854008198,0.0045820237137377,-0.009464836679399
3665,,,,,,,,,,,,,,,,0.000746059406083,-0.0196836479008198,-0.0191679950803518,-0.0001992225734284,-0.0029101371765136,0.0003320694086141,-0.0187070854008198,0.0045820237137377,-0.009464836679399
3670,,,,,,,,,,,,,,,,0.0008242607000283,-0.0196680072695017,-0.019160270690918,-0.0001992225734284,-0.0029023170936852,0.0003320694086141,-0.0186992641538382,0.0045898440293967,-0.0094726560637354
3675,,,,,,,,,,,,,,,,0.000894546508789,-0.0196601878851652,-0.019160270690918,-0.0001914024323923,-0.0029023170936852,0.0003398895205464,-0.0186992641538382,0.0045898440293967,-0.0094804763793945
3680,,,,,,,,,,,,,,,,0.0009804725414142,-0.0196524616330862,-0.019160270690918,-0.0001835823059082,-0.0029023170936852,0.00034761428833,-0.0186914447695017,0.0045898440293967,-0.0094882966950535
3685,,,,,,,,,,,,,,,,0.0010429382091388,-0.0196446422487497,-0.019160270690918,-0.0001835823059082,-0.0029023170936852,0.00034761428833,-0.0186914447695017,0.0045898440293967,-0.0094961170107126
3690,,,,,,,,,,,,,,,,-0.0095585826784372,-0.0571994781494141,-0.040964987128973,-0.0219962131232023,-0.0314024947583675,-0.0265274047851562,-0.0464962981641293,-0.0191524513065815,-0.0367696769535542
3695,,,,,,,,,,,,,,,,-0.0085898404940962,-0.0549728386104107,-0.0388790145516396,-0.020371152088046,-0.0290040019899606,-0.0239258762449026,-0.044527530670166,-0.0170586593449116,-0.0348946563899517
3700,,,,,,,,,,,,,,,,-0.0078320503234863,-0.0532072074711323,-0.0373086929321289,-0.0186367984861135,-0.0268399249762297,-0.0217696186155081,-0.0430118553340435,-0.0154024129733443,-0.033449362963438
3705,,,,,,,,,,,,,,,,-0.0065039633773267,-0.051683809608221,-0.0359649658203125,-0.0171054843813181,-0.0248243343085051,-0.01998052559793,-0.0416759513318539,-0.0139961242675781,-0.0321837440133095
3710,,,,,,,,,,,,,,,,-0.0053554535843431,-0.0503322593867779,-0.0347774513065815,-0.0158008579164743,-0.0230196006596088,-0.0184649471193552,-0.0404962562024593,-0.012761783786118,-0.0310040470212698
3715,,,,,,,,,,,,,,,,-0.0044957161881029,-0.0491302609443665,-0.0338278636336327,-0.0148293487727642,-0.0215582847595214,-0.017237177118659,-0.0394880399107933,-0.0117324637249112,-0.0299981590360403
3720,,,,,,,,,,,,,,,,-0.0037472818512469,-0.0479607284069061,-0.0329825431108475,-0.0139309121295809,-0.0202676579356194,-0.0161543563008308,-0.0385466292500496,-0.0108082480728626,-0.0290629994124174
3725,,,,,,,,,,,,,,,,-0.0030566500499844,-0.0468700975179672,-0.0321864485740662,-0.0131230922415853,-0.0191738978028297,-0.0151981068775058,-0.0377075597643852,-0.0099801160395145,-0.0281973741948605
3730,,,,,,,,,,,,,,,,-0.002432432025671,-0.0459247827529907,-0.0314669162034988,-0.0123855965211987,-0.0182465557008981,-0.0143660735338926,-0.0369794368743896,-0.0092465206980705,-0.0274122133851051
3735,,,,,,,,,,,,,,,,-0.001826181425713,-0.0450552515685558,-0.0308278501033783,-0.0116988755762577,-0.0174004547297954,-0.013627003878355,-0.0363302119076252,-0.008594169281423,-0.0267114304006099
3740,,,,,,,,,,,,,,,,-0.0012480544392019,-0.0442693084478378,-0.0302497241646051,-0.0110551165416837,-0.0166660789400339,-0.0129762170836329,-0.035745058208704,-0.0080176061019301,-0.0260809566825628
3745,,,,,,,,,,,,,,,,-0.0007425784715451,-0.0435450859367847,-0.0297458171844482,-0.0104504292830824,-0.0159754455089569,-0.012393407523632,-0.0352263078093529,-0.0075027653947472,-0.025523142889142
3750,,,,,,,,,,,,,,,,-0.000281639106106,-0.0428950823843479,-0.0292661283165216,-0.0098965167999267,-0.0153426360338926,-0.0118598081171513,-0.0347528643906116,-0.0070215128362178,-0.0250043906271458
3755,,,,,,,,,,,,,,,,0.0001331996900262,-0.0423138327896595,-0.0288067478686571,-0.0093730827793479,-0.0147660728543997,-0.0113973040133714,-0.0343161448836327,-0.006587915122509,-0.0245207976549864
3760,,,,,,,,,,,,,,,,0.0005355453467927,-0.0417294539511204,-0.0283794011920691,-0.0088769812136888,-0.0142277907580137,-0.0109848016873002,-0.0339137986302376,-0.006191034335643,-0.0240809489041567
3765,,,,,,,,,,,,,,,,0.0009027385385707,-0.0412036702036858,-0.0279747154563665,-0.0084090139716863,-0.0137348175048828,-0.010643396526575,-0.0335544236004353,-0.0058222864754498,-0.0236903224140406
3770,,,,,,,,,,,,,,,,0.0013058661716058,-0.0407099202275276,-0.0276051796972752,-0.0079730795696377,-0.0132449716329575,-0.0103676123544574,-0.0332192666828632,-0.0054793166927993,-0.0233309455215931
3775,,,,,,,,,,,,,,,,0.001642580027692,-0.0402685105800629,-0.0272676795721054,-0.007566041778773,-0.0127941891551017,-0.0101152705028653,-0.0329091064631939,-0.0051558781415224,-0.0230153221637011
3780,,,,,,,,,,,,,,,,0.0019207096192985,-0.0398427285254001,-0.0269418992102146,-0.0071871373802423,-0.0123699661344289,-0.0098840231075882,-0.0326044224202633,-0.0048394678160548,-0.0227184426039457
3785,,,,,,,,,,,,,,,,0.0021777439396828,-0.0394450686872005,-0.026636429131031,-0.0068410392850637,-0.0119598098099232,-0.0096637057140469,-0.0323176980018616,-0.0045386883430182,-0.0224434416741132
3790,,,,,,,,,,,,,,,,0.0023816488683223,-0.0390614755451679,-0.0263418946415186,-0.0065222927369177,-0.0115629388019443,-0.0094472980126738,-0.0320434793829918,-0.0042472840286791,-0.0221871938556433
3795,,,,,,,,,,,,,,,,0.0025910281110554,-0.038689598441124,-0.0260653346776962,-0.0062144757248461,-0.0111926170065999,-0.0092371460050344,-0.0317794159054755,-0.003955096937716,-0.0219293776899576
3800,,,,,,,,,,,,,,,,0.0028168105054646,-0.0383325666189194,-0.0257848631590605,-0.0059230709448456,-0.0108277797698975,-0.0090262033045291,-0.0315200425684452,-0.0036644649226218,-0.0216910932213068
3805,,,,,,,,,,,,,,,,0.0026605606544762,-0.0377216264605522,-0.0255067348480225,-0.0056801033206284,-0.0109840296208857,-0.0093840211629867,-0.0325520746409893,-0.0047050951980054,-0.0257286112755537
3810,,,,,,,,,,,,,,,,-0.0048300931230187,-0.0532498098909855,-0.0320020727813244,-0.0090410513803362,-0.0167934224009514,-0.0143270110711455,-0.0375552214682102,-0.0079386997967958,-0.0301294084638357
3815,,,,,,,,,,,,,,,,-0.0047910306602716,-0.0512693338096142,-0.031728632748127,-0.0093301106244325,-0.016661386936903,-0.0146871656179428,-0.0375395938754082,-0.0078519815579056,-0.0296505019068718
3820,,,,,,,,,,,,,,,,-0.0037035273853689,-0.0490935444831848,-0.0307364463806152,-0.0088613601401448,-0.0157332606613635,-0.0140301324427128,-0.0365653708577156,-0.0071160411462187,-0.0284669063985348
3825,,,,,,,,,,,,,,,,-0.0025058649480342,-0.0471568182110786,-0.0296481605619192,-0.0082105733454227,-0.014787950553,-0.0131855960935354,-0.0355669297277927,-0.0062676048837602,-0.0272192433476448
3830,,,,,,,,,,,,,,,,-0.0014238357543945,-0.0455661863088608,-0.0286965928971767,-0.0075715160928666,-0.0139676285907626,-0.0123910615220666,-0.0346653647720814,-0.0054761883802712,-0.0261223651468754
3835,,,,,,,,,,,,,,,,-0.0005472659831866,-0.0443271212279797,-0.0279028415679932,-0.0069777583703398,-0.0132504366338253,-0.0116871548816562,-0.0338762998580932,-0.0047832201234996,-0.0252004861831665
3840,,,,,,,,,,,,,,,,0.000167579652043,-0.043193519115448,-0.0272403378039598,-0.0064730737358331,-0.0126410676166415,-0.0110668372362852,-0.0332177020609379,-0.0042011830955743,-0.0244137607514858
3845,,,,,,,,,,,,,,,,0.0008089923649095,-0.0422739870846272,-0.0266762729734182,-0.0060316654853522,-0.0121020032092928,-0.0105027770623565,-0.0326497294008732,-0.0036988449282944,-0.0237418878823519
3850,,,,,,,,,,,,,,,,0.0013527392875403,-0.0414942987263203,-0.026205176487565,-0.0056355665437877,-0.0116402814164757,-0.009998083114624,-0.0321551971137524,-0.003269157372415,-0.0231614150106907
3855,,,,,,,,,,,,,,,,0.0018043040763586,-0.0408192947506905,-0.0257879868149757,-0.0052965069189667,-0.0112293427810073,-0.0095426179468631,-0.0317169167101383,-0.002891807584092,-0.0226496923714876
3860,,,,,,,,,,,,,,,,0.002250394783914,-0.0402122586965561,-0.0254418943077326,-0.0049988459795713,-0.0108629316091536,-0.009134798310697,-0.0313247293233871,-0.0025488375686109,-0.0221864115446806
3865,,,,,,,,,,,,,,,,0.0026488399598747,-0.0396653823554516,-0.0251332987099886,-0.0047207162715494,-0.0105285551398993,-0.0087597938254475,-0.0309676919132471,-0.0022324274759739,-0.0217559430748224
3870,,,,,,,,,,,,,,,,0.0030496215913444,-0.0391692854464054,-0.0248684547841549,-0.0044668102636933,-0.0102246468886733,-0.0084144873544573,-0.0306489411741495,-0.0019472694257274,-0.0213668812066317
3875,,,,,,,,,,,,,,,,0.0033254050649702,-0.0387270972132683,-0.0246340744197369,-0.0042488477192819,-0.0099512096494436,-0.0081035420298576,-0.030360659584403,-0.0016863346099853,-0.0210028160363436
3880,,,,,,,,,,,,,,,,0.0035824393853545,-0.03831772133708,-0.0244231410324574,-0.0040496252477169,-0.0096949571743607,-0.0078137014061212,-0.030090345069766,-0.001443366985768,-0.0206676572561264
3885,,,,,,,,,,,,,,,,0.0038238428533077,-0.0379364714026451,-0.0242270473390818,-0.0038605593144893,-0.0094590187072753,-0.007536354009062,-0.0298325344920158,-0.0012214850867167,-0.0203512478619814
3890,,,,,,,,,,,,,,,,0.0041097830981016,-0.0375989712774754,-0.0240528248250484,-0.0036918066907674,-0.0092535493895411,-0.0072824475355446,-0.0295973774045706,-0.0010121155064553,-0.0200512502342463
3895,,,,,,,,,,,,,,,,0.0042980671860277,-0.0372942835092545,-0.023894228041172,-0.0035347747616469,-0.0090566724538803,-0.0070582292973995,-0.0293856561183929,-0.0008253955747932,-0.0197785943746566
3900,,,,,,,,,,,,,,,,0.0045136925764381,-0.0369966216385365,-0.023751262575388,-0.0033933734521269,-0.0088777635246515,-0.0068551059812307,-0.0291848741471767,-0.0006558608729392,-0.0195199958980083
3905,,,,,,,,,,,,,,,,0.0046910378150641,-0.0367153733968735,-0.0236137621104717,-0.0032652472145855,-0.0087137026712298,-0.0066660400480032,-0.0289887804538012,-0.0004933643504045,-0.0192731190472841
3910,,,,,,,,,,,,,,,,0.0048019695095717,-0.03645209223032,-0.0234848540276289,-0.0031472777482122,-0.0085558891296386,-0.0064871311187744,-0.0288044065237045,-0.0003402328293304,-0.0190332792699337
3915,,,,,,,,,,,,,,,,0.0049668122082948,-0.036197405308485,-0.0233528222888708,-0.0030300903599709,-0.0084027666598558,-0.0063160415738821,-0.0286215916275978,-0.0001894569286378,-0.0188106149435043
3920,,,,,,,,,,,,,,,,0.0050558755174279,-0.0359575562179089,-0.0232325065881014,-0.002922277431935,-0.0082644838839769,-0.0061636925674974,-0.0284520611166954,-5.11741636728402e-05,-0.0186020266264677
3925,,,,,,,,,,,,,,,,0.0052238465286791,-0.035733338445425,-0.0231176652014255,-0.0028222750406712,-0.008134794421494,-0.0060254097916185,-0.0282965898513794,7.53879503463395e-05,-0.0184043683111667
3930,,,,,,,,,,,,,,,,0.0053933812305331,-0.0355138070881367,-0.0230075065046548,-0.0027285288088023,-0.0080090137198567,-0.0058926008641719,-0.0281434673815966,0.0001902389485621,-0.0182145219296217
3935,,,,,,,,,,,,,,,,0.0055863475427031,-0.0353028662502766,-0.0229028221219778,-0.0026394652668386,-0.0078918263316154,-0.005762128625065,-0.0279958099126816,0.0002980518329422,-0.0180231183767319
3940,,,,,,,,,,,,,,,,0.0057590100914239,-0.0351059921085835,-0.0228020381182432,-0.0025597761850804,-0.0077824494801461,-0.0056449412368238,-0.027859091758728,0.0003917980066034,-0.0178551487624645
3945,,,,,,,,,,,,,,,,0.0059261987917125,-0.0349153652787209,-0.0227043814957141,-0.0024785231798887,-0.0076722907833755,-0.0055386922322213,-0.0277262777090072,0.0004777336143888,-0.0176903046667576
3950,,,,,,,,,,,,,,,,0.0060410401783883,-0.0347302109003067,-0.0225989148020744,-0.0024050902575254,-0.0075730704702436,-0.0054347896948456,-0.0275926813483238,0.0005574226379394,-0.0175309274345636
