t_s,R75,R77,R78,R80,R81,R83,R92,R98,R100,R102,R105,R114,R117,R120,R121,R122,R124,R125,R126,R127,R128,R129
7470.0,-0.163137346506119,-0.167106062173843,-0.176403045654297,-0.095527745783329,-0.13544188439846,-0.155902966856956,-0.135309129953384,-0.135621652007103,-0.147902876138687,-0.0559337623417377,-0.154121682047844,-0.157496646046638,-0.145715430378914,-0.0642619132995605,-0.0954417213797569,-0.103199578821659,-0.154356107115746,-0.114465236663818,,-0.0367305763065815,-0.0551603324711323,-0.077722929418087
7480.0,-0.163098245859146,-0.167082697153091,-0.176356121897697,-0.095418356359005,-0.135418519377708,-0.155840396881104,-0.135277852416039,-0.135566905140877,-0.147832587361336,-0.0557853691279888,-0.153996661305428,-0.157434180378914,-0.145660683512688,-0.0641057044267654,-0.0954261794686317,-0.103176213800907,-0.154387280344963,-0.114480875432491,,-0.0366290099918842,-0.0552385337650776,-0.0776839256286621
7490.0,-0.163051411509514,-0.167051419615746,-0.176309302449226,-0.0953089743852615,-0.135395050048828,-0.155762299895287,-0.135246559977531,-0.135504439473152,-0.147770121693611,-0.0556447021663189,-0.153871640563011,-0.157379537820816,-0.145613864064217,-0.0639573112130165,-0.095418356359005,-0.103160575032234,-0.154410749673843,-0.114488698542118,,-0.0365352630615234,-0.0553244613111019,-0.0776448249816895
7500.0,-0.163004502654076,-0.167027950286865,-0.176262378692627,-0.0951995849609375,-0.135371595621109,-0.155676364898682,-0.135223194956779,-0.13544188439846,-0.147707566618919,-0.0555275939404964,-0.153746709227562,-0.15732479095459,-0.145574763417244,-0.0638166442513466,-0.095402717590332,-0.103144936263561,-0.154434204101563,-0.114504337310791,,-0.0364493392407894,-0.055394746363163,-0.0776057243347168
7510.0,-0.16296549141407,-0.167004495859146,-0.176215559244156,-0.0950902029871941,-0.135348126292229,-0.155590444803238,-0.135191917419434,-0.135387226939201,-0.147645100951195,-0.0554103851318359,-0.153621673583984,-0.157270148396492,-0.145527943968773,-0.0636994391679764,-0.0953870788216591,-0.103121474385262,-0.154449850320816,-0.114519976079464,,-0.0363634116947651,-0.0554728507995605,-0.0775745436549187
7520.0,-0.162918567657471,-0.166973307728767,-0.176168635487556,-0.0949886366724968,-0.135324761271477,-0.155543521046638,-0.135168462991714,-0.135324761271477,-0.14758263528347,-0.0552853606641293,-0.153496652841568,-0.157215401530266,-0.1454888433218,-0.0635900497436523,-0.0953792557120323,-0.103098012506962,-0.154449850320816,-0.114535622298717,,-0.0362774841487408,-0.0555509589612484,-0.0775432586669922
7530.0,-0.162879571318626,-0.166949853301048,-0.176121711730957,-0.0948792472481728,-0.135293483734131,-0.155488878488541,-0.135144993662834,-0.135270029306412,-0.147520065307617,-0.0551681518554688,-0.153379440307617,-0.157168582081795,-0.145457550883293,-0.0634884834289551,-0.0953714400529861,-0.103090189397335,-0.154442027211189,-0.114535622298717,,-0.0361993797123432,-0.0556213371455669,-0.0775119811296463
7540.0,-0.162840470671654,-0.166926383972168,-0.176082715392113,-0.0947776809334755,-0.135270029306412,-0.155441954731941,-0.135113820433617,-0.135215386748314,-0.147465422749519,-0.055058766156435,-0.153262332081795,-0.157121658325195,-0.145426377654076,-0.0633947402238846,-0.0953558012843132,-0.10307464748621,-0.154457569122314,-0.114543437957764,,-0.0361212752759457,-0.0556916259229183,-0.0774963423609734
7550.0,-0.162793546915054,-0.166895195841789,-0.176035791635513,-0.0946682915091515,-0.135246559977531,-0.155387312173843,-0.135090351104736,-0.135160639882088,-0.147410675883293,-0.0549493804574013,-0.153145119547844,-0.157074838876724,-0.145402908325195,-0.0632931739091873,-0.0953479781746864,-0.103066824376583,-0.154473215341568,-0.114558987319469,,-0.0360508933663368,-0.0557619109749794,-0.0774886161088943
7560.0,-0.162754535675049,-0.16687174141407,-0.175996780395508,-0.0945667251944542,-0.135223194956779,-0.155317023396492,-0.135066896677017,-0.13510599732399,-0.147348210215569,-0.0548479072749615,-0.153027921915054,-0.157027915120125,-0.145371630787849,-0.063207246363163,-0.0953401550650597,-0.10305118560791,-0.15448884665966,-0.114558987319469,,-0.0359884276986122,-0.0558321960270405,-0.0774651542305946
7570.0,-0.162715435028076,-0.166848286986351,-0.175949856638908,-0.0944729819893837,-0.13519974052906,-0.155246645212173,-0.135043427348137,-0.135051250457764,-0.147293567657471,-0.0547540672123432,-0.152910709381104,-0.156988903880119,-0.145355984568596,-0.0631135031580925,-0.0953324362635612,-0.103043369948864,-0.154504492878914,-0.114566802978516,,-0.0359181426465511,-0.0558947585523129,-0.0774573311209679
7580.0,-0.162676438689232,-0.166816994547844,-0.175903037190437,-0.0943714156746864,-0.135176286101341,-0.155207633972168,-0.135020062327385,-0.134996607899666,-0.147238835692406,-0.0546759627759457,-0.152793511748314,-0.156949803233147,-0.145332619547844,-0.0630119368433952,-0.0953167900443077,-0.103035546839237,-0.154512315988541,-0.114574626088142,,-0.0358555801212788,-0.0559572242200375,-0.0774416923522949
7590.0,-0.162645146250725,-0.166793629527092,-0.175863936543465,-0.0942776724696159,-0.135152816772461,-0.155176356434822,-0.134996607899666,-0.134941965341568,-0.147192001342773,-0.0546134971082211,-0.152684211730957,-0.156902983784676,-0.145316988229752,-0.0629338249564171,-0.0953089743852615,-0.103035546839237,-0.154527947306633,-0.114574626088142,,-0.0358009338378906,-0.0560197830200195,-0.077426053583622
7600.0,-0.162606045603752,-0.166770175099373,-0.175824925303459,-0.0941761061549187,-0.135129451751709,-0.155137345194817,-0.134973153471947,-0.134887218475342,-0.147137269377708,-0.0545510314404964,-0.152574822306633,-0.15687170624733,-0.145301342010498,-0.0628557205200195,-0.0953089743852615,-0.10302772372961,-0.154543593525887,-0.114566802978516,,-0.0357383750379086,-0.0560744293034077,-0.0774182304739952
7610.0,-0.162567049264908,-0.166738897562027,-0.175778016448021,-0.0940745398402214,-0.13510599732399,-0.155106067657471,-0.134949684143066,-0.134832575917244,-0.147082611918449,-0.0544962882995605,-0.152457624673843,-0.156832605600357,-0.145285710692406,-0.062777616083622,-0.0953011512756348,-0.10302772372961,-0.154551416635513,-0.114566802978516,,-0.0356915481388569,-0.0561290755867958,-0.0774025917053223
7620.0,-0.162527948617935,-0.166715428233147,-0.175738915801048,-0.0939807891845703,-0.13508252799511,-0.155074790120125,-0.134926319122314,-0.134777829051018,-0.147035703063011,-0.0544416420161724,-0.152348235249519,-0.156793594360352,-0.145277887582779,-0.0627150535583496,-0.0952933356165886,-0.10302772372961,-0.154559135437012,-0.11455126106739,,-0.0356368087232113,-0.0561838150024414,-0.0773948654532433
7630.0,-0.162496671080589,-0.166692063212395,-0.175699904561043,-0.093894861638546,-0.13505907356739,-0.155043512582779,-0.134902864694595,-0.134731009602547,-0.146988868713379,-0.0543869026005268,-0.152238845825195,-0.156762316823006,-0.145270064473152,-0.0626447722315788,-0.0952855125069618,-0.10302772372961,-0.154566958546638,-0.114543437957764,,-0.0355821624398232,-0.0562306419014931,-0.0773870497941971
7640.0,-0.162457659840584,-0.166668608784676,-0.17566080391407,-0.0938011184334755,-0.135035708546638,-0.1550123244524,-0.134879395365715,-0.13467626273632,-0.146934136748314,-0.0543400757014751,-0.152129456400871,-0.156723216176033,-0.145262241363525,-0.0625823065638542,-0.0952855125069618,-0.10302772372961,-0.154582604765892,-0.114535622298717,,-0.035535242408514,-0.0562932007014751,-0.0773792266845703
7650.0,-0.162426382303238,-0.166645154356956,-0.175621792674065,-0.0937151908874512,-0.135020062327385,-0.154988870024681,-0.134855940937996,-0.134629443287849,-0.146887302398682,-0.054293155670166,-0.152020081877708,-0.156692028045654,-0.145254418253899,-0.0625197440385818,-0.0952776893973351,-0.10302772372961,-0.154582604765892,-0.114512160420418,,-0.0354884155094624,-0.0563478469848633,-0.0773714110255241
7660.0,-0.162387371063232,-0.166621685028076,-0.175582692027092,-0.0936292633414268,-0.134996607899666,-0.154957577586174,-0.134840399026871,-0.134574696421623,-0.146848201751709,-0.0542541518807411,-0.151918515563011,-0.156660750508308,-0.145246610045433,-0.0624572746455669,-0.0952776893973351,-0.103035546839237,-0.154598236083984,-0.114488698542118,,-0.0354414954781532,-0.0564025901257992,-0.0773635879158974
7670.0,-0.162356093525887,-0.166598320007324,-0.175543591380119,-0.0935433432459831,-0.134973153471947,-0.154934212565422,-0.13481692969799,-0.134527876973152,-0.146801382303238,-0.054207231849432,-0.151809126138687,-0.156629472970963,-0.145246610045433,-0.0624103546142578,-0.0952776893973351,-0.103043369948864,-0.154606059193611,-0.114480875432491,,-0.035402487963438,-0.056457232683897,-0.0773557648062706
7680.0,-0.162316992878914,-0.166574865579605,-0.175504595041275,-0.0934574156999588,-0.134957507252693,-0.154902935028076,-0.134793475270271,-0.134480953216553,-0.146754458546638,-0.0541759505867958,-0.151707649230957,-0.156598284840584,-0.145238876342773,-0.0623478889465332,-0.0952776893973351,-0.103043369948864,-0.154606059193611,-0.114465236663818,,-0.0353555679321289,-0.0565119758248329,-0.0773401260375977
7690.0,-0.162285804748535,-0.166551396250725,-0.175465494394302,-0.0933714881539345,-0.134934142231941,-0.15487165749073,-0.134777829051018,-0.134426310658455,-0.146715357899666,-0.0541369430720806,-0.15160608291626,-0.156567007303238,-0.145238876342773,-0.0623009689152241,-0.0952776893973351,-0.10305118560791,-0.154613882303238,-0.114441871643066,,-0.0353087447583675,-0.0565666221082211,-0.0773166641592979
7700.0,-0.162254527211189,-0.166527941823006,-0.175434306263924,-0.0932854637503624,-0.134918496012688,-0.154848203063011,-0.134754374623299,-0.134379386901855,-0.146668538451195,-0.0541056655347347,-0.151504516601563,-0.156543537974358,-0.145238876342773,-0.0622776038944721,-0.0952776893973351,-0.103059008717537,-0.154621705412865,-0.114426232874393,,-0.0352774634957314,-0.0566212646663189,-0.077301025390625
7710.0,-0.16223107278347,-0.166504576802254,-0.175403028726578,-0.0931995436549187,-0.134895041584969,-0.154817014932632,-0.134731009602547,-0.134332567453384,-0.146621614694595,-0.0540743842720985,-0.151402950286865,-0.15651236474514,-0.145246610045433,-0.0622619651257992,-0.0952776893973351,-0.103066824376583,-0.154621705412865,-0.114410594105721,,-0.0352306365966797,-0.0566681884229183,-0.0772854834794998
7720.0,-0.162199780344963,-0.166488930583,-0.175363928079605,-0.0931136161088943,-0.134871587157249,-0.154785737395287,-0.134715363383293,-0.134285643696785,-0.14658260345459,-0.0540431998670101,-0.151301383972168,-0.15648889541626,-0.145246610045433,-0.062230683863163,-0.0952776893973351,-0.103082470595837,-0.15462951362133,-0.114410594105721,,-0.035191535949707,-0.0567228309810162,-0.077277660369873
7730.0,-0.162168607115746,-0.166465476155281,-0.175332739949226,-0.0930355116724968,-0.134855940937996,-0.154754444956779,-0.134691908955574,-0.134231001138687,-0.146543502807617,-0.0540119186043739,-0.151207640767097,-0.156457617878914,-0.145246610045433,-0.0622150413691998,-0.0952855125069618,-0.103090189397335,-0.154637336730957,-0.114410594105721,,-0.0351602546870708,-0.0567697547376156,-0.0772620216012001
7740.0,-0.162137314677238,-0.166442021727562,-0.17530146241188,-0.0929495841264725,-0.134840399026871,-0.154731079936028,-0.13467626273632,-0.134191900491714,-0.146504506468773,-0.0539884567260742,-0.1511060744524,-0.156426340341568,-0.145254418253899,-0.0621838569641113,-0.0952855125069618,-0.103098012506962,-0.154637336730957,-0.114418409764767,,-0.035121250897646,-0.056816577911377,-0.0772463828325272
7750.0,-0.162113860249519,-0.166426375508308,-0.175270184874535,-0.0928714796900749,-0.13481692969799,-0.154699802398682,-0.134652808308601,-0.134145066142082,-0.1464654058218,-0.0539650917053223,-0.15101233124733,-0.156402975320816,-0.145254418253899,-0.0621603988111019,-0.0952933356165886,-0.103113651275635,-0.154652878642082,-0.114426232874393,,-0.0350899696350098,-0.0568713210523129,-0.0772385597229004
7760.0,-0.162082672119141,-0.166403010487556,-0.175238892436028,-0.0927855521440506,-0.134801298379898,-0.154660701751709,-0.134637266397476,-0.134098157286644,-0.146426305174828,-0.0539416335523129,-0.150918588042259,-0.156379505991936,-0.145270064473152,-0.0621447563171387,-0.0953011512756348,-0.103121474385262,-0.154652878642082,-0.11443405598402,,-0.0350586883723736,-0.0569181442260742,-0.0772229209542274
7770.0,-0.162043571472168,-0.166387364268303,-0.17520771920681,-0.0927073508501053,-0.134777829051018,-0.15462951362133,-0.134613797068596,-0.134051322937012,-0.146387293934822,-0.0539181716740131,-0.150817021727562,-0.15634822845459,-0.145270064473152,-0.0621212981641293,-0.0953011512756348,-0.103137113153934,-0.154660701751709,-0.11443405598402,,-0.0350275039672852,-0.0569572448730469,-0.0772072821855545
7780.0,-0.162020117044449,-0.166363909840584,-0.175176426768303,-0.0926292464137077,-0.134762197732925,-0.154598236083984,-0.134598165750504,-0.134004399180412,-0.146348193287849,-0.0538947097957134,-0.15072326362133,-0.156324774026871,-0.145277887582779,-0.062105655670166,-0.0953089743852615,-0.103144936263561,-0.154660701751709,-0.11443405598402,,-0.0349884033203125,-0.057004164904356,-0.0771917328238487
7790.0,-0.16198892891407,-0.16634826362133,-0.175145149230957,-0.0925433188676834,-0.1347466558218,-0.154543593525887,-0.134574696421623,-0.133957579731941,-0.146309182047844,-0.0538790710270405,-0.15062952041626,-0.156301409006119,-0.145285710692406,-0.0620901100337505,-0.0953167900443077,-0.103152751922607,-0.154660701751709,-0.114449694752693,,-0.0349649451673031,-0.0570509918034077,-0.0771839171648026
7800.0,-0.161965474486351,-0.166324809193611,-0.175113961100578,-0.0924652144312859,-0.134731009602547,-0.154520139098167,-0.134559065103531,-0.133910655975342,-0.146277904510498,-0.053863525390625,-0.150543496012688,-0.156277939677238,-0.145301342010498,-0.0620744712650776,-0.0953246131539345,-0.10316839069128,-0.154668524861336,-0.114480875432491,,-0.0349337570369244,-0.0570900924503803,-0.0771760940551758
7810.0,-0.161934182047844,-0.166309267282486,-0.175082683563232,-0.0923949256539345,-0.134707555174828,-0.154496669769287,-0.134543523192406,-0.133871555328369,-0.146238803863525,-0.0538400672376156,-0.150449752807617,-0.156246662139893,-0.145309165120125,-0.0620666518807411,-0.0953324362635612,-0.103183940052986,-0.154676347970963,-0.114504337310791,,-0.0349024794995785,-0.0571290962398052,-0.0771682783961296
7820.0,-0.161910727620125,-0.166293621063232,-0.175051406025887,-0.0923167243599892,-0.134691908955574,-0.154473215341568,-0.134520053863525,-0.133824735879898,-0.146207615733147,-0.0538244247436523,-0.150363832712173,-0.1562310308218,-0.145316988229752,-0.0620666518807411,-0.0953401550650597,-0.103191755712032,-0.154676347970963,-0.114527799189091,,-0.0348711982369423,-0.0571681968867779,-0.0771604552865028
7830.0,-0.161887362599373,-0.166270166635513,-0.175028041005135,-0.0922386199235916,-0.13467626273632,-0.154457569122314,-0.134504422545433,-0.133785635232925,-0.146168515086174,-0.0538087859749794,-0.150277897715569,-0.156207665801048,-0.145324811339378,-0.0620666518807411,-0.0953479781746864,-0.103207401931286,-0.154684171080589,-0.114543437957764,,-0.0348400138318539,-0.0572150237858295,-0.0771526321768761
7840.0,-0.161863908171654,-0.16625452041626,-0.175004586577415,-0.0921683311462402,-0.134660631418228,-0.154434204101563,-0.13448877632618,-0.133738800883293,-0.146137237548828,-0.0537931434810162,-0.150191977620125,-0.156184196472168,-0.145332619547844,-0.0620666518807411,-0.0953558012843132,-0.103215217590332,-0.154684171080589,-0.114558987319469,,-0.0348165519535542,-0.0572463050484657,-0.0771369934082031
7850.0,-0.161840438842773,-0.166238889098167,-0.174973294138908,-0.0920902267098427,-0.134645089507103,-0.154410749673843,-0.134473130106926,-0.13369970023632,-0.146106049418449,-0.0537775047123432,-0.150098234415054,-0.156160742044449,-0.145340353250504,-0.0620744712650776,-0.0953714400529861,-0.103230856359005,-0.154684171080589,-0.114574626088142,,-0.034785270690918,-0.0572854056954384,-0.077129177749157
7860.0,-0.161816984415054,-0.166223242878914,-0.174942120909691,-0.0920198485255241,-0.134629443287849,-0.154387280344963,-0.134457498788834,-0.133652880787849,-0.146074771881104,-0.0537697784602642,-0.150020122528076,-0.156137272715569,-0.145355984568596,-0.0620822906494141,-0.0953792557120323,-0.103246502578259,-0.154691979289055,-0.114590264856815,,-0.0347618125379086,-0.0573244094848633,-0.077129177749157
7870.0,-0.161793619394302,-0.166207700967789,-0.174910828471184,-0.0919495597481728,-0.134613797068596,-0.154363825917244,-0.134434133768082,-0.133613780140877,-0.146035671234131,-0.0537541396915913,-0.149934202432632,-0.156121641397476,-0.145363807678223,-0.0620822906494141,-0.0953949019312859,-0.103254318237305,-0.154691979289055,-0.114605903625488,,-0.0347306244075298,-0.0573635101318359,-0.077129177749157
7880.0,-0.161770150065422,-0.166192054748535,-0.174887374043465,-0.0918792709708214,-0.134598165750504,-0.154340460896492,-0.134426310658455,-0.133574679493904,-0.146012306213379,-0.0537463203072548,-0.14984817802906,-0.156098276376724,-0.145371630787849,-0.0620979331433773,-0.095402717590332,-0.103269957005978,-0.154691979289055,-0.114613726735115,,-0.0346993468701839,-0.0573947913944721,-0.0771213546395302
7890.0,-0.161746695637703,-0.166176423430443,-0.174856096506119,-0.0918167158961296,-0.13458251953125,-0.154317006468773,-0.134402856230736,-0.133527860045433,-0.145981028676033,-0.0537385009229183,-0.149770066142082,-0.156074807047844,-0.145387277007103,-0.062105655670166,-0.095418356359005,-0.103285506367683,-0.154691979289055,-0.114637188613415,,-0.0346758849918842,-0.057433795183897,-0.0771135315299034
7900.0,-0.161723241209984,-0.166160777211189,-0.174832731485367,-0.0917464271187782,-0.134566888213158,-0.154293537139893,-0.134387210011482,-0.13348875939846,-0.145949751138687,-0.0537306778132915,-0.149684146046638,-0.156059175729752,-0.145395085215569,-0.0621134750545025,-0.0954261794686317,-0.10329332202673,-0.154699802398682,-0.11465273052454,,-0.0346524231135845,-0.0574728958308697,-0.0771135315299034
7910.0,-0.161699876189232,-0.166145130991936,-0.174809262156487,-0.0916761383414268,-0.134551331400871,-0.154270082712173,-0.134371563792229,-0.133449748158455,-0.145918563008308,-0.0537228584289551,-0.14960603415966,-0.156035706400871,-0.145402908325195,-0.0621212981641293,-0.0954417213797569,-0.103308968245983,-0.154707625508308,-0.11467619240284,,-0.0346290580928326,-0.0575119033455849,-0.0771057158708572
7920.0,-0.161684229969978,-0.166129499673843,-0.174785807728767,-0.0916135832667351,-0.134535700082779,-0.154254540801048,-0.134363755583763,-0.133410647511482,-0.145887285470963,-0.0537150390446186,-0.149527937173843,-0.156020164489746,-0.145410731434822,-0.0621369369328022,-0.0954573675990105,-0.103316783905029,-0.154707625508308,-0.114691831171513,,-0.0346055999398232,-0.0575510039925575,-0.0771057158708572
7930.0,-0.161660775542259,-0.166113957762718,-0.174762353301048,-0.0915511175990105,-0.134520053863525,-0.154231071472168,-0.134348198771477,-0.133371636271477,-0.145863816142082,-0.0537072196602821,-0.149449825286865,-0.155996710062027,-0.145418554544449,-0.0621447563171387,-0.0954651832580566,-0.103332422673702,-0.154715448617935,-0.114707469940186,,-0.0345821380615234,-0.0575822852551937,-0.0770979896187782
7940.0,-0.161637306213379,-0.166098311543465,-0.174738988280296,-0.0914886519312859,-0.134504422545433,-0.154207617044449,-0.134332567453384,-0.133324727416039,-0.145832538604736,-0.0536994002759457,-0.14937162399292,-0.155981063842773,-0.145426377654076,-0.0621603988111019,-0.0954808220267296,-0.103348068892956,-0.154715448617935,-0.114723108708858,,-0.034558679908514,-0.0576134696602821,-0.0770901665091515
7950.0,-0.161621674895287,-0.166090488433838,-0.174723342061043,-0.0914260894060135,-0.134496599435806,-0.154191970825195,-0.134316921234131,-0.133293434977531,-0.145809173583984,-0.0536994002759457,-0.149293527007103,-0.155957609415054,-0.145434185862541,-0.0621682181954384,-0.0954964682459831,-0.103355884552002,-0.154715448617935,-0.114738754928112,,-0.0345431342720985,-0.0576447509229183,-0.0770823508501053
7960.0,-0.161598309874535,-0.166074857115746,-0.174699887633324,-0.0913636237382889,-0.134480953216553,-0.154168516397476,-0.134301289916039,-0.13324661552906,-0.145777896046638,-0.0536994002759457,-0.149215415120125,-0.155941963195801,-0.145449742674828,-0.0621760375797749,-0.0955121070146561,-0.103371523320675,-0.154723271727562,-0.114746570587158,,-0.0345196723937988,-0.057683851569891,-0.0770823508501053
7970.0,-0.161582663655281,-0.166059210896492,-0.17468424141407,-0.0913011580705643,-0.13446532189846,-0.154152974486351,-0.134285643696785,-0.133207514882088,-0.145754441618919,-0.0536994002759457,-0.149137303233147,-0.155918598175049,-0.145457550883293,-0.0621916763484478,-0.095527745783329,-0.103387072682381,-0.154723271727562,-0.114754296839237,,-0.0344962142407894,-0.0577072165906429,-0.0770667120814323
7980.0,-0.161559209227562,-0.166051387786865,-0.174660786986351,-0.0912385955452919,-0.134449765086174,-0.154129505157471,-0.134269997477531,-0.133176326751709,-0.145723253488541,-0.0536994002759457,-0.149066925048828,-0.155902966856956,-0.14546537399292,-0.0621994994580746,-0.0955432876944542,-0.103394888341427,-0.154723271727562,-0.114762119948864,,-0.0344727523624897,-0.0577463172376156,-0.0770588889718056
7990.0,-0.161543563008308,-0.166035756468773,-0.174645230174065,-0.0911761298775673,-0.134434133768082,-0.154106050729752,-0.134254455566406,-0.133137226104736,-0.14569978415966,-0.0536994002759457,-0.148988828063011,-0.155887320637703,-0.145473197102547,-0.0622072219848633,-0.0955589339137077,-0.10341053456068,-0.154731079936028,-0.11476993560791,,-0.0344571135938168,-0.0577775947749615,-0.0770588889718056
8000.0,-0.161520108580589,-0.166027933359146,-0.174621775746346,-0.0911136642098427,-0.134426310658455,-0.154090404510498,-0.134246632456779,-0.133098125457764,-0.145676329731941,-0.0536994002759457,-0.148910716176033,-0.155863866209984,-0.145481020212173,-0.0622150413691998,-0.0955667495727539,-0.103418350219727,-0.154731079936028,-0.114777758717537,,-0.0344337485730648,-0.0578087829053402,-0.0770510658621788
8010.0,-0.161504551768303,-0.166012391448021,-0.174606129527092,-0.0910511016845703,-0.134410664439201,-0.154059216380119,-0.134231001138687,-0.133059129118919,-0.145652875304222,-0.0537150390446186,-0.148840427398682,-0.15584821999073,-0.1454888433218,-0.062230683863163,-0.0955823883414268,-0.1034339889884,-0.154731079936028,-0.114785574376583,,-0.0344102866947651,-0.0578400604426861,-0.0770510658621788
8020.0,-0.161488920450211,-0.166004568338394,-0.174582675099373,-0.0909886360168457,-0.134395033121109,-0.1540357619524,-0.134215354919434,-0.133020028471947,-0.145621687173843,-0.0537228584289551,-0.148770049214363,-0.155824854969978,-0.145496651530266,-0.0622385032474995,-0.0956058502197266,-0.103449635207653,-0.154731079936028,-0.11479339748621,,-0.0343946479260921,-0.0578635223209858,-0.0770432502031326
8030.0,-0.16146545112133,-0.165988922119141,-0.174567028880119,-0.0909260734915733,-0.134387210011482,-0.154012307524681,-0.134207531809807,-0.13298873603344,-0.145598217844963,-0.0537385009229183,-0.148699760437012,-0.155809208750725,-0.145504474639893,-0.0622385032474995,-0.0956136733293533,-0.103457450866699,-0.154731079936028,-0.114809036254883,,-0.0343711860477924,-0.0578947067260742,-0.0770432502031326
8040.0,-0.161449819803238,-0.165981099009514,-0.174551486968994,-0.0908636078238487,-0.134371563792229,-0.153988838195801,-0.134191900491714,-0.132949739694595,-0.145574763417244,-0.0537463203072548,-0.14862947165966,-0.155793577432632,-0.145512297749519,-0.0622463226318359,-0.0956293120980263,-0.103473089635372,-0.154738903045654,-0.114824675023556,,-0.034355640411377,-0.0579181686043739,-0.0770432502031326
8050.0,-0.161434173583984,-0.165965467691422,-0.174528032541275,-0.0908011421561241,-0.134356021881104,-0.153965383768082,-0.134176254272461,-0.132910639047623,-0.145543485879898,-0.0537697784602642,-0.14855919778347,-0.155777931213379,-0.145520120859146,-0.0622541420161724,-0.0956448540091515,-0.103480815887451,-0.154738903045654,-0.114840321242809,,-0.0343321822583675,-0.0579494498670101,-0.0770432502031326
8060.0,-0.161418542265892,-0.165957644581795,-0.174512386322021,-0.0907385870814323,-0.134348198771477,-0.15394201874733,-0.134160712361336,-0.132879450917244,-0.145527943968773,-0.0537931434810162,-0.14848880469799,-0.155762299895287,-0.145527943968773,-0.0622619651257992,-0.095660500228405,-0.103496454656124,-0.154738903045654,-0.114832498133183,,-0.0343165397644043,-0.057980727404356,-0.0770354270935059
8070.0,-0.161402985453606,-0.165941998362541,-0.174496755003929,-0.0906839370727539,-0.134332567453384,-0.153918549418449,-0.134152889251709,-0.132840350270271,-0.145496651530266,-0.0538166053593159,-0.1484185308218,-0.155738830566406,-0.145535662770271,-0.0622697845101357,-0.0956761389970779,-0.103504277765751,-0.154738903045654,-0.114848040044308,,-0.0343009009957314,-0.058004092425108,-0.0770354270935059
8080.0,-0.161387354135513,-0.165934190154076,-0.174481108784676,-0.0906214714050293,-0.134324744343758,-0.15389509499073,-0.134137257933617,-0.132801249623299,-0.145473197102547,-0.0538400672376156,-0.148348242044449,-0.155723288655281,-0.145543485879898,-0.0622854232788086,-0.0956917777657509,-0.103519916534424,-0.154738903045654,-0.114855863153934,,-0.0342774391174316,-0.0580275543034077,-0.0770276114344597
8090.0,-0.16137170791626,-0.165918633341789,-0.174465462565422,-0.0905589088797569,-0.134309098124504,-0.153871640563011,-0.13412943482399,-0.13277006149292,-0.145449742674828,-0.053863525390625,-0.148277953267097,-0.155707642436028,-0.145551308989525,-0.0622932426631451,-0.0957074165344238,-0.103535555303097,-0.154738903045654,-0.114871501922607,,-0.0342696197330952,-0.0580588355660439,-0.0770276114344597
8100.0,-0.161356076598167,-0.165910825133324,-0.174449920654297,-0.0905042663216591,-0.134301289916039,-0.153848275542259,-0.134113788604736,-0.132730960845947,-0.145434185862541,-0.053886890411377,-0.148215398192406,-0.155699834227562,-0.145551308989525,-0.0623087882995605,-0.0957230553030968,-0.10355120152235,-0.154746726155281,-0.11488714069128,,-0.0342462547123432,-0.0580900199711323,-0.0770276114344597
8110.0,-0.161340430378914,-0.165903002023697,-0.174434289336205,-0.0904417037963867,-0.134293466806412,-0.153832629323006,-0.13410596549511,-0.132699683308601,-0.145410731434822,-0.0539181716740131,-0.148145109415054,-0.155684188008308,-0.145551308989525,-0.0623322501778603,-0.0957386046648026,-0.103559017181396,-0.154746726155281,-0.114894963800907,,-0.0342306159436703,-0.058113481849432,-0.0770276114344597
8120.0,-0.16132478415966,-0.16589517891407,-0.174418643116951,-0.0903870612382889,-0.134277820587158,-0.153809174895287,-0.134090334177017,-0.132660672068596,-0.145387277007103,-0.0539338104426861,-0.148082539439201,-0.155660733580589,-0.145551308989525,-0.0623478889465332,-0.0957542434334755,-0.103574566543102,-0.154746726155281,-0.114902786910534,,-0.034214973449707,-0.0581447593867779,-0.0770197883248329
8130.0,-0.161309242248535,-0.165879532694817,-0.174402996897697,-0.0903245955705643,-0.134269997477531,-0.153785705566406,-0.13408251106739,-0.13262939453125,-0.145371630787849,-0.0539572723209858,-0.148012265563011,-0.155645087361336,-0.14555911719799,-0.0623635314404964,-0.0957698822021484,-0.103582382202148,-0.154746726155281,-0.114918425679207,,-0.0341993346810341,-0.0581682212650776,-0.0770119652152061
8140.0,-0.161293610930443,-0.165871724486351,-0.174387365579605,-0.0902620330452919,-0.134254455566406,-0.153770074248314,-0.134066864848137,-0.132598116993904,-0.14534817636013,-0.0539806373417377,-0.147949799895287,-0.155629545450211,-0.145566940307617,-0.0623869895935059,-0.0957855209708214,-0.103598020970821,-0.154746726155281,-0.114926241338253,,-0.0341915152966976,-0.0581915862858295,-0.0770119652152061
8150.0,-0.161285787820816,-0.165863901376724,-0.174379542469978,-0.0902073904871941,-0.134246632456779,-0.153746709227562,-0.134059146046638,-0.132566928863525,-0.145332619547844,-0.0540040992200375,-0.147887229919434,-0.155613899230957,-0.145566940307617,-0.0624025352299213,-0.0958089828491211,-0.103613667190075,-0.154754444956779,-0.114941887557507,,-0.0341758728027344,-0.0582228675484657,-0.0770119652152061
